GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사623504,235.1372,108.1325,325.0416,369.0456,471.3325,13.8115,136.4323,1658.9332,151.2765,110.9823,255.988,429.7598,472.7569,13.721,181.8101,1616.2946,307.2233,73.5518,289.0152,184.8194,566.1813,17.2832,127.3804,1565.4546
다사623505,352.3109,115.3489,156.6671,198.3909,312.4172,281.4164,331.4605,1748.0119,202.9563,127.1226,149.7776,99.9256,184.6537,198.535,228.5293,1191.5001,211.3123,98.7433,168.3276,143.1943,204.9053,287.3186,270.6989,1384.5003000000002
다사623506,10.8253,177.1171,163.9426,259.6347,225.6552,233.9299,401.045,1472.1498000000001,7.7118,170.2611,169.7249,214.3477,337.2167,247.2014,247.2429,1393.7065,6.4746,219.6327,193.6983,160.5822,299.2763,171.0037,499.4104,1550.0782
다사623507,492.1596,270.914,187.3745,355.811,56.2357,163.1117,233.6699,1759.2764,434.5173,220.2764,160.294,182.7761,42.0084,124.2331,344.988,1509.0933,370.1178,186.2151,125.6072,277.5887,69.6072,90.335,172.3174,1291.7884
다사623508,32.7713,329.6918,368.3186,145.0136,259.9627,148.0376,384.0233,1667.8189,32.2507,436.0918,396.7562,75.1038,244.6879,88.0582,534.6935,1807.6421,45.3552,237.6711,426.3953,80.041,153.0831,106.2471,569.932,1618.7248000000002
다사623509,237.1385,278.9398,350.7744,59.2421,147.7711,279.2458,271.1862,1624.2979,341.9727,183.1745,210.7855,81.1445,189.0374,210.9655,388.9853,1606.0654000000002,257.1308,173.9929,476.6744,65.6157,179.9677,140.2254,307.8088,1601.4157
다사623510,67.1688,415.4403,356.0333,199.6545,236.9443,149.552,93.495,1518.2882,43.3146,566.2416,302.8164,290.8712,272.7536,206.6805,97.4036,1780.0815,85.4992,208.7752,208.992,210.7244,349.7423,88.6363,65.4744,1217.8438
다사623511,470.5057,308.4919,284.4935,383.14,262.7131,470.2781,453.5646,2633.1869,638.8277,384.5971,209.3332,447.6424,146.9083,507.9455,425.1453,2760.3995,496.7211,155.9373,246.0226,424.8418,238.8083,619.6024,310.7783,2492.7118
다사623512,103.9038,377.1542,64.0582,219.7241,0.0334,340.2793,451.5904,1556.7434,141.5318,379.251,39.4095,178.412,0.0357,311.7668,528.9575,1579.3643,119.7342,516.7992,69.2438,248.5425,0.0332,254.7415,388.933,1598.0274
다사623513,248.0868,98.1972,93.1547,365.9668,231.99,212.6049,39.5418,1289.5422,230.1906,82.4101,75.0482,247.3595,328.0451,145.7231,49.1537,1157.9303,296.2516,85.276,82.264,194.5963,222.9787,146.9076,43.7058,1071.98
다사623514,406.5496,114.2853,128.6578,126.3218,308.4517,82.2069,185.8851,1352.3582,267.4073,97.0246,150.0165,68.2674,234.9425,50.3848,221.1159,1089.159,417.3519,79.1763,111.2608,135.3535,332.0224,63.3923,99.6865,1238.2437
다사623516,170.7479,456.5093,71.7669,188.6889,476.3531,332.6775,189.6419,1886.3855,216.9325,331.1544,67.3981,236.4497,701.9235,184.8717,152.0732,1890.8031,232.9862,439.1603,76.4259,170.0568,505.049,289.1588,275.1473,1987.9843
다사624476,292.8337,390.7349,111.7021,467.0147,209.549,141.9599,55.2046,1668.9989,353.7888,274.1341,136.194,511.4523,141.6519,187.3285,29.1794,1633.729,423.9076,350.3998,80.7422,384.6213,124.5902,160.1751,52.1763,1576.6125000000002
다사624477,98.4577,298.7704,448.1927,181.4264,48.7617,441.1457,17.9945,1534.7491,107.0672,371.1293,236.918,159.4341,52.5066,419.0292,25.4409,1371.5253000000002,93.2533,186.0624,442.0208,203.3801,51.6464,291.6355,17.4598,1285.4583
다사624478,148.8939,36.9084,238.0319,349.6549,129.373,178.0529,400.4471,1481.3620999999998,136.5942,42.3707,309.2559,193.9282,160.79,260.6082,246.7533,1350.3005,165.9194,46.9137,240.6892,178.6245,102.1025,92.1282,414.4927,1240.8701999999998
다사624479,272.6389,221.633,408.9276,130.2285,325.0526,274.9746,220.038,1853.4932,184.3318,220.2432,362.6507,146.7421,260.5857,178.666,313.9193,1667.1388,159.647,152.0984,378.8891,188.1211,334.1533,358.4478,133.273,1704.6296999999997
다사624480,46.5327,128.4413,262.0853,207.0613,254.3309,70.5658,479.6495,1448.6668,41.1178,143.8819,301.4458,150.9001,232.2355,96.6759,412.6914,1378.9484,27.5628,144.693,193.1183,190.7811,171.3464,47.7585,298.6498,1073.9099
다사624481,257.5292,19.8477,249.7536,194.6135,79.9185,449.6398,195.3549,1446.6571999999999,133.0647,25.5679,220.3243,172.3441,66.5073,316.6352,205.7992,1140.2427,219.319,27.5388,258.69,191.3672,117.279,343.3212,246.5965,1404.1117
다사624482,443.6939,368.4138,385.2359,57.8664,205.0335,348.4336,142.484,1951.1611,589.9968,324.9792,219.6467,85.5862,249.875,306.8174,149.863,1926.7643,664.4953,384.6717,357.7586,44.9945,280.4852,492.0264,115.5692,2340.0009
다사624483,188.7779,350.2089,325.3146,469.9465,56.7369,232.6629,77.9181,1701.5658000000003,205.658,408.9793,209.2968,661.8937,76.5956,122.5435,85.9426,1770.9095000000002,149.5815,516.9536,313.6079,662.0185,55.7155,239.0333,75.335,2012.2453000000003
다사624484,180.7714,259.8905,127.7802,370.8096,467.8842,184.8524,82.8267,1674.815,205.3171,362.3917,100.3933,444.2365,501.0953,269.6363,70.9454,1954.0156000000002,227.9053,271.6652,80.9371,430.0543,297.0044,196.9197,83.0162,1587.5022
다사624485,188.2492,340.1781,344.219,206.0938,194.0581,363.4984,204.1688,1840.4653999999998,221.9865,322.2194,187.3479,224.5427,274.8856,479.7745,290.6185,2001.3751,250.9406,382.1793,292.4603,230.5524,141.8049,302.7294,199.3903,1800.0572000000002
다사624486,392.0082,258.9984,490.2224,477.0729,443.3241,65.0594,240.5926,2367.278,272.2599,222.1537,464.6376,303.3028,305.9851,39.7432,135.8937,1743.976,458.5806,237.1885,510.3745,637.3316,652.6463,90.9583,187.0261,2774.1058999999996
다사624487,486.3527,304.9755,109.1846,238.4306,43.303,204.9825,283.1314,1670.3603,655.3232,354.3464,156.7594,337.3622,52.4027,297.8436,296.4633,2150.5008000000003,395.6473,447.918,78.8062,217.108,35.3377,138.5799,296.6652,1610.0623
다사624488,164.4922,121.3096,5.7233,18.0069,234.3763,165.743,284.1777,993.829,87.1041,88.1466,4.9444,15.4391,148.5041,145.1935,274.6206,763.9523999999999,187.8335,72.987,8.4011,19.114,277.3482,167.0117,245.2262,977.9217000000001
다사624489,6.3231,330.9252,161.8037,67.6806,239.1745,102.6309,386.818,1295.356,4.9359,369.1453,168.6039,36.5078,170.1659,90.27,215.8059,1055.4347,4.7538,432.188,111.8681,44.4505,215.9899,97.039,293.2885,1199.5778
다사624490,380.6799,449.3213,328.3645,280.6591,146.5756,181.7926,214.7637,1982.1566999999998,204.402,266.3875,285.56,361.414,167.6307,192.7518,110.4367,1588.5827,260.4605,623.174,234.038,176.6472,148.8883,91.2649,145.0633,1679.5362
다사624491,254.8567,420.9172,194.4189,438.122,480.7779,86.3985,148.2874,2023.7785999999999,353.6685,419.6089,132.5992,520.4751,381.2642,113.6051,151.7976,2073.0186,363.4258,560.6582,195.6342,461.3377,686.6119,58.9095,198.385,2524.9623
다사624492,149.5687,420.3338,145.0791,3.9891,75.9039,361.2506,204.194,1360.3192000000001,96.1743,309.8524,185.6023,5.0893,69.6514,397.3322,214.0003,1277.7022,93.7911,533.9195,212.9479,4.2141,65.9144,321.6508,185.1236,1417.5614
다사624493,53.7823,218.1651,111.8999,199.8418,230.3002,495.8019,339.2497,1649.0409000000002,74.5314,285.8925,106.1621,102.6518,123.1001,609.6542,249.0465,1551.0385999999999,80.5504,223.3375,106.6968,253.6155,318.9505,689.4365,284.5463,1957.1335
다사624494,312.6857,368.2378,359.9838,201.3344,275.4706,4.5174,355.0563,1877.2859999999996,413.7305,550.8772,224.2183,246.6196,325.6632,2.265,212.7032,1976.077,343.6927,337.6987,184.095,248.7196,303.7486,6.5788,263.0168,1687.5502000000001
다사624495,476.5315,467.151,56.7144,470.1168,334.7181,204.7859,244.4463,2254.464,502.3541,573.3227,62.7593,361.3304,225.5218,127.4761,133.6153,1986.3797000000002,298.2223,665.8376,79.2128,496.2499,254.16,114.2856,191.9624,2099.9306
다사624496,365.071,216.8553,22.9107,236.855,449.4378,74.992,381.1724,1747.2942,202.8597,280.1542,14.3084,147.741,638.7782,58.3534,393.4076,1735.6025,421.8214,253.1088,32.9337,230.8628,291.9618,100.8976,273.4942,1605.0803
다사624497,306.7975,351.4352,47.8546,282.5087,292.2619,26.9176,68.8039,1376.5794,259.1311,337.6582,42.3901,283.7233,358.7566,33.1168,38.9231,1353.6992,192.7991,481.7,53.1375,293.8593,322.5099,17.8449,78.5416,1440.3923000000002
다사624498,347.363,94.6147,243.9177,310.412,402.1976,135.0745,461.8078,1995.3872999999999,364.1977,92.6862,354.9582,354.1919,305.4372,167.3483,397.5127,2036.3322,399.4293,70.9035,241.0912,207.9663,537.3163,131.3948,599.1809,2187.2823
다사624499,156.3381,436.7376,436.4385,467.1585,456.8164,163.6815,282.5122,2399.6828,143.1736,472.0728,387.354,311.8788,364.4724,239.4079,191.3583,2109.7178,108.0861,516.786,357.1818,586.7768,545.2257,163.6107,206.5319,2484.199
다사624500,57.7304,218.6413,224.1343,256.0297,277.5126,237.5501,55.9849,1327.5832999999998,76.923,269.9402,125.3683,221.5474,262.3645,163.1692,82.4229,1201.7355,74.769,282.2282,295.6714,368.4797,352.8737,350.4646,74.882,1799.3686
다사624501,443.4106,391.6306,129.031,299.3669,100.4777,65.2458,364.4965,1793.6590999999999,625.5274,448.2868,78.6388,314.113,149.1976,89.3092,509.3223,2214.3950999999997,649.1824,472.3898,192.8641,295.4421,67.9462,32.803,374.5261,2085.1537000000003
다사624502,28.0515,409.4263,135.6206,377.7368,78.2737,398.8749,406.1098,1834.0936,29.0296,376.353,202.8272,510.3642,66.322,323.0604,298.4844,1806.4408000000003,33.5633,425.3379,136.9151,389.3719,80.3781,566.9265,411.3045,2043.7973
다사624503,53.9401,9.3788,200.3461,300.4021,454.6821,299.2138,376.6522,1694.6152,51.9103,7.675,253.9882,304.3493,622.1659,164.5191,418.3759,1822.9837,59.2413,13.6135,163.6751,372.7068,305.2633,262.2596,384.8051,1561.5647
다사624504,312.0764,70.3811,282.5456,365.4007,232.3104,155.1715,247.1344,1665.0200999999997,399.3197,62.3092,241.4135,274.7529,230.3585,163.6162,259.6306,1631.4006,406.9752,40.1694,153.5368,283.1251,134.2976,149.2298,192.0987,1359.4325999999999
다사624505,347.1956,143.06,65.3482,290.9824,237.1256,33.6019,229.3731,1346.6868000000002,233.9473,145.2546,38.9568,169.3685,277.2394,34.532,327.7638,1227.0624,207.8504,107.5216,52.7589,304.0954,195.1789,29.869,292.8641,1190.1383
다사624506,44.757,372.2361,348.3705,133.0136,216.4479,171.4428,361.9696,1648.2375000000002,48.7422,311.3855,473.3831,172.1383,255.9831,218.0251,507.9989,1987.6562000000001,35.1415,315.0295,439.933,186.6196,244.3334,189.8504,222.7158,1633.6232
다사624507,489.5622,212.4046,146.5921,451.1064,336.9636,439.0585,234.1901,2309.8775,426.8903,145.6455,176.5823,654.3094,467.9118,447.325,151.2048,2469.8691,295.3457,274.4294,115.9996,463.3861,399.5735,478.8285,186.4983,2214.0611000000004
다사624508,324.1964,402.2017,336.5789,71.8113,181.9874,122.3461,115.8184,1554.9402,341.0996,472.8773,177.2318,47.072,155.3872,147.667,102.3223,1443.6571999999999,249.2616,390.0435,267.982,74.39,178.0609,97.3236,90.4564,1347.518
다사624509,421.3778,24.5682,329.6418,219.5324,190.4497,352.1406,495.0274,2032.7378999999999,296.0418,36.3104,353.5768,251.4152,171.1715,396.0671,571.8983,2076.4811,275.3185,32.7816,301.3627,273.4166,260.4414,206.511,609.1717,1959.0034999999998
다사624510,216.2493,55.3677,163.6798,387.7425,231.3318,82.3119,207.083,1343.766,304.3681,61.5155,85.2341,238.4809,265.1374,58.692,255.2182,1268.6462000000001,163.9223,82.4446,149.1736,538.48,317.3818,52.4173,147.7225,1451.5421000000001
다사624511,1.0433,371.3253,370.453,117.4071,364.299,374.1287,81.8303,1680.4867000000002,0.6737,245.3534,527.3233,160.8978,199.3773,507.7905,83.0158,1724.4318,1.0447,418.9367,350.4492,159.2721,308.9672,411.9376,42.1607,1692.7681999999998
다사624512,287.8361,37.1829,322.6466,44.0217,478.8291,299.7264,47.9911,1518.2339,224.163,28.8555,434.0326,34.0506,344.2224,242.315,44.0968,1351.7359000000001,169.5943,21.5741,396.3968,36.4807,594.2696,318.2823,64.8443,1601.4421
다사624513,288.034,445.2647,323.109,294.3992,243.9376,468.4921,40.3827,2103.6193000000003,419.9838,338.0414,250.1532,190.9869,182.1802,365.3328,49.8626,1796.5409,352.3629,509.118,389.4021,306.634,245.406,639.2654,25.1889,2467.3773
다사624514,499.9593,294.2386,4.468,407.0857,55.6427,261.5925,136.6778,1659.6646,559.6389,241.6703,5.1068,356.0026,55.1873,306.555,174.4436,1698.6045000000001,307.2424,334.6722,4.5599,204.9262,29.1643,176.2265,165.4031,1222.1945999999998
다사624515,306.3552,165.1061,156.2232,370.6698,410.9047,443.7428,466.8997,2319.9015,396.4923,169.872,202.6607,299.6124,410.4208,475.3792,541.7781,2496.2155000000002,330.0981,94.0107,147.378,448.1224,462.6083,281.8935,299.4445,2063.5555
다사624516,305.8057,317.0542,400.2153,148.7988,263.4222,80.2807,495.9453,2011.5221999999999,217.4011,170.3696,374.4268,162.989,158.2445,61.3054,410.8678,1555.6042,432.6649,271.6341,510.0341,169.14,318.8125,97.8624,250.1037,2050.2517000000003
다사624517,6.2678,424.7842,460.2603,223.6343,342.5017,170.762,44.7219,1672.9322,5.493,483.9447,563.3539,298.322,339.1163,99.1578,59.0594,1848.4471000000003,8.7181,487.956,642.4752,131.671,489.1478,172.3614,46.6479,1978.9774
다사624518,36.7733,179.5078,362.733,434.3251,245.3379,305.3516,319.0492,1883.0778999999998,35.0027,174.5373,426.6999,459.0013,255.0083,265.0679,464.26,2079.5774,29.5044,232.1822,518.2648,251.746,267.5622,405.5841,176.7704,1881.6141000000002
다사625476,449.6759,428.3374,38.2881,184.2079,230.3473,484.1681,33.1413,1848.166,469.8819,415.0549,37.2631,182.1588,122.6419,431.1911,47.2793,1705.471,302.3465,242.7671,24.2018,156.4697,245.8645,270.5171,38.3926,1280.5593000000001
다사625477,22.1359,100.7756,249.4197,40.3593,109.7584,151.001,329.7902,1003.2401,19.6721,93.2782,164.3822,42.2163,55.42,140.1982,180.0161,695.1831,21.5101,70.3508,349.4087,26.5846,81.3151,212.7712,197.2918,959.2323
다사625478,497.287,439.7157,76.442,152.1686,317.1024,303.7517,60.7844,1847.2518,477.0816,430.4571,55.2957,219.6801,298.369,434.0229,53.1067,1968.0131,499.704,495.3218,109.8067,194.5852,211.3799,185.809,90.9562,1787.5628
다사625479,348.4393,216.9405,432.2913,474.5943,296.7742,371.2793,470.7364,2611.0553,370.3343,135.6367,351.0165,681.62,194.2075,388.388,288.074,2409.277,436.8695,145.2215,549.7433,387.7759,248.527,422.3913,677.1342,2867.6627000000003
다사625480,51.4192,13.4337,205.8662,196.2829,465.3393,84.653,304.094,1321.0883,40.4434,8.8032,199.0115,265.1787,551.1879,83.2919,446.6498,1594.5663999999997,43.3495,8.3701,154.4422,110.1118,385.7825,92.6661,413.1056,1207.8278
다사625481,190.1397,30.7323,205.5257,102.9568,483.114,219.8484,351.9347,1584.2516,111.0589,29.7082,186.5903,145.5015,410.7233,129.6139,435.2505,1448.4465999999998,102.542,43.0518,273.3559,68.4827,501.0852,328.7659,514.2725,1831.556
다사625482,458.7774,314.2958,419.7816,265.0464,184.9286,339.2089,184.4542,2166.4929,239.1803,158.7004,386.988,367.0494,93.7258,339.4412,178.8984,1763.9834999999998,658.935,433.911,340.8587,300.8313,101.1956,412.811,131.3056,2379.8482000000004
다사625483,252.3016,466.5568,156.9804,177.6467,365.7609,211.1225,109.093,1739.4619000000002,254.7601,439.0833,88.8877,128.0909,239.8848,301.9325,102.8582,1555.4974999999997,185.0906,244.2708,111.4283,167.8034,514.1846,266.4106,121.9301,1611.1184
다사625484,50.7394,389.518,158.0927,339.1509,71.0089,15.7874,319.292,1343.5892999999999,66.7915,408.5894,166.7199,361.7779,92.8499,19.3716,314.7688,1430.869,57.8477,577.9677,84.6531,424.7658,49.9435,12.7469,391.1054,1599.0301000000002
다사625485,15.1873,37.9212,129.3938,362.636,163.6303,96.2062,104.0834,909.0582,13.5365,45.3253,131.0704,349.6312,142.0275,52.4909,130.0904,864.1722,17.7028,54.3756,120.2751,342.453,134.8912,132.981,100.0452,902.7239
다사625486,411.758,185.4748,28.6608,296.9847,469.0246,246.2934,456.815,2095.0113,508.8547,207.8667,26.0089,335.6928,519.9361,186.4372,303.9784,2088.7748,591.2423,267.334,19.4608,372.0847,371.6991,140.2884,257.1498,2019.2590999999998
다사625487,478.0669,304.3851,140.9464,237.2945,309.6492,103.2405,461.1235,2034.7061,376.3809,392.7308,193.0587,171.9308,190.7323,80.4038,530.1526,1935.3899000000001,410.9258,266.56,122.3036,264.8463,165.6203,119.9629,423.156,1773.3748999999998
다사625488,163.0696,300.5471,103.0331,365.7104,177.614,212.1102,242.8913,1564.9757000000002,238.6331,166.9781,97.0688,320.5546,172.8017,175.4181,183.3709,1354.8253,177.5486,298.9735,138.7321,314.7737,90.2952,258.3341,320.6789,1599.3361
다사625489,69.0679,424.9925,372.764,71.0591,441.1492,100.3289,383.7829,1863.1444999999999,97.021,347.4907,524.5838,48.1051,322.0058,95.0106,239.5623,1673.7793000000001,83.3851,479.432,512.5561,73.9787,470.8975,54.6329,198.1845,1873.0668000000003
다사625490,152.6085,320.4949,359.2228,494.5907,29.5868,364.5812,117.9767,1839.0616,184.1243,365.8773,419.8254,366.8935,37.5597,530.0226,158.7993,2063.1021,227.084,404.7745,240.6426,699.9636,24.528,328.7973,126.4569,2052.2469
다사625491,339.2932,462.1312,190.7812,249.4204,146.9877,390.3731,228.7235,2007.7103,299.9724,546.662,242.0819,251.667,209.194,361.1561,280.1831,2190.9165,460.8652,614.8155,152.1044,257.0483,174.9781,344.121,137.8375,2141.77
다사625492,137.3398,135.6148,9.384,161.0025,43.1436,309.8487,141.133,937.4664,123.3218,105.1498,9.6297,209.6755,59.9085,447.9516,119.3524,1074.9893,177.3233,138.958,10.0964,124.326,41.383,222.9966,71.829,786.9123
다사625493,426.8995,472.1916,203.4857,137.5369,193.1888,361.1435,16.1887,1810.6346999999998,248.6063,326.1895,165.3201,124.7894,234.2751,378.6842,9.7202,1487.5847999999999,431.0478,491.0959,125.2081,75.3669,135.9148,403.1815,12.4526,1674.2676000000001
다사625494,466.4927,451.5035,182.5412,403.5766,497.1115,493.1777,185.256,2679.6592,331.6952,499.9511,224.129,228.0058,463.2214,372.4842,262.2134,2381.7001,310.6634,451.7949,226.5142,285.7338,338.1752,624.239,105.9149,2343.0354
다사625495,99.1003,301.4128,68.6634,59.6073,380.4799,60.9112,316.978,1287.1529,95.5068,264.0271,88.7239,58.8398,367.4523,88.6398,353.0027,1316.1924,79.27,426.9327,102.3702,45.5394,483.9249,40.758,169.8263,1348.6215
다사625496,483.0526,372.6191,351.4698,253.8687,162.0726,299.4698,404.1627,2326.7153,293.5109,236.8816,247.2444,356.0148,235.836,235.6461,373.6109,1978.7446999999997,522.2258,257.8406,413.402,280.4352,199.2314,274.822,439.9799,2387.9369
다사625497,349.5417,83.9759,304.1318,289.234,144.5717,197.2529,173.3165,1542.0244999999998,233.274,67.1417,285.7435,243.6035,157.4722,197.5264,102.7002,1287.4615,399.7831,114.2219,427.4368,269.1971,194.0281,244.8025,194.7599,1844.2294
다사625498,5.4783,404.2056,412.311,160.4054,305.6475,497.39,352.207,2137.6447999999996,5.3041,431.728,256.464,114.3613,318.6952,350.3958,285.824,1762.7724,7.495,267.1975,262.2095,221.0011,378.4646,535.8376,222.2127,1894.4180000000001
다사625499,366.7969,424.4573,409.8628,232.7903,161.5432,193.653,349.7055,2138.8089999999997,283.3141,379.0636,207.349,336.3547,169.4273,188.2907,456.9265,2020.7259000000001,389.7244,400.9232,610.481,165.7125,194.2519,171.8393,327.005,2259.9373
다사625500,430.8455,122.1261,5.8731,276.0632,485.0015,161.0431,259.9644,1740.9169000000002,546.614,154.0251,8.3478,408.1037,552.7538,100.7293,262.7286,2033.3022999999998,454.0983,105.9885,4.615,237.3375,447.3,208.0289,355.8793,1813.2475000000002
다사625501,298.971,340.0367,326.597,383.8894,143.8995,226.5791,226.6887,1946.6613999999997,318.7125,391.7646,357.6197,217.9807,132.5319,122.2982,145.488,1686.3956,431.8389,212.9737,433.8458,478.441,206.4867,325.822,276.9327,2366.3408
다사625502,273.7106,311.2907,173.7608,248.8123,415.4475,167.03,185.7331,1775.7849999999999,218.0291,342.0107,108.4161,290.9584,379.5093,228.6392,146.345,1713.9078000000002,171.8285,274.5468,140.8211,305.3006,527.7033,218.3341,172.4832,1811.0176000000001
다사625503,239.469,284.3334,341.9071,129.285,374.1981,90.9747,69.6653,1529.8326000000002,327.1032,254.7769,500.4896,74.0245,285.3467,103.7145,90.1473,1635.6027000000004,245.0635,154.6254,419.7945,134.9194,378.7535,125.0202,64.8377,1523.0142
다사625504,41.9455,320.672,312.2233,216.6781,66.3923,172.6386,456.6762,1587.2259999999997,44.3147,298.5238,282.1286,140.5173,91.4891,234.4271,577.5495,1668.9501,31.9291,319.8591,405.4486,225.3574,35.1266,91.7962,620.8683,1730.3853
다사625505,418.4607,182.5374,385.5297,459.3944,312.6715,28.6719,406.9946,2194.2601999999997,285.9977,93.3062,399.6139,568.6073,200.2387,27.3812,543.0821,2118.2270999999996,347.7225,159.8587,325.428,425.743,410.1225,31.7734,592.6675,2293.3156
다사625506,353.1574,255.1658,288.6065,307.6011,353.1952,317.0821,224.0326,2098.8407,205.8813,154.8111,172.0742,229.519,215.1482,358.4585,288.1241,1624.0164,200.1522,293.6206,301.5281,457.155,305.8342,266.3021,331.4298,2156.022
다사625507,407.9472,224.7834,265.4343,32.7777,39.6275,46.4046,450.2494,1467.2241,581.7677,226.6642,255.6243,34.0006,49.047,65.2161,602.519,1814.8389000000002,365.1201,131.3366,148.1341,41.1156,54.1126,37.8514,359.9636,1137.634
다사625508,183.7348,17.3608,234.9324,49.7806,129.7624,462.2323,122.9684,1200.7717,217.5142,20.9567,157.7496,46.5103,87.8457,243.0055,83.3961,856.9781,116.2342,8.7243,192.2636,60.8625,82.2624,457.9482,131.7173,1050.0125
다사625509,418.7317,11.2792,109.3721,313.3282,169.8986,40.627,80.4159,1143.6526999999999,214.0624,10.7617,160.4483,334.7463,165.6428,43.8687,68.0994,997.6296,240.5315,8.7196,107.6408,434.802,141.3415,57.181,83.0555,1073.2719
다사625510,86.3192,308.9643,88.0442,130.7873,249.373,14.5401,433.0106,1311.0387,68.1705,253.1248,82.2204,80.0025,298.0787,9.5835,630.1339,1421.3143,117.7751,380.6701,51.5188,133.8509,261.1912,13.5533,355.893,1314.4524
다사625511,412.8486,342.6233,404.1435,409.1621,99.4857,109.8842,465.8604,2244.0078000000003,463.2964,430.7877,379.6658,533.0429,132.4186,131.9727,402.7595,2473.9436,209.6407,436.9091,336.169,412.0188,147.3184,114.2474,313.6029,1969.9063
다사625512,41.4494,254.9607,163.353,437.019,381.9526,223.9294,122.443,1625.1071,30.5091,181.0199,98.1853,603.2333,544.5649,300.1731,175.2129,1932.8984999999998,42.8136,226.029,235.8304,489.263,479.4284,323.5331,120.4551,1917.3526
다사625513,185.7671,217.6517,193.6349,327.6352,297.4146,275.147,476.0085,1973.259,260.2786,273.8229,163.9001,186.1887,257.451,275.9365,570.0448,1987.6226000000001,162.4444,200.762,200.2757,234.3627,182.3798,259.2985,258.1692,1497.6923
다사625514,188.2903,340.0392,362.4279,209.8293,71.7257,99.6508,157.3728,1429.3360000000002,194.0406,330.7923,192.361,252.1566,44.8405,76.6825,183.0506,1273.9241000000002,195.6399,432.7396,202.9959,197.9976,37.5043,81.737,118.6399,1267.2542
다사625515,490.2365,22.5513,188.5262,391.7755,382.8464,224.0186,245.329,1945.2834999999998,638.7117,12.9273,123.6926,520.6623,392.7654,127.1519,208.0083,2023.9195,696.6152,17.4059,265.1147,486.732,335.5087,163.4211,205.048,2169.8455999999996
다사625516,19.2868,230.7314,270.6671,68.5441,14.5831,114.3495,283.6199,1001.7819,25.1997,197.5717,364.204,51.0142,18.3981,120.9524,317.619,1094.9591,15.7063,181.2033,184.442,76.7626,13.0887,163.9869,266.1251,901.3149000000001
다사625517,165.7714,39.4652,28.2062,422.54,195.7018,4.8032,163.1442,1019.6320000000001,121.7941,53.2873,21.7709,581.0698,228.8615,6.5845,147.6016,1160.9697,116.2589,33.4714,23.3129,369.9981,247.2135,4.0554,120.8473,915.1575000000001
다사625518,130.3287,185.543,487.4965,354.7439,296.6356,256.8448,444.0799,2155.6724000000004,79.2049,142.3283,426.9148,496.6613,432.7431,351.9642,483.1409,2412.9575,135.1302,196.0324,392.6274,220.9959,169.8656,196.5439,229.8544,1541.0498
다사625519,394.9615,209.8043,91.9243,50.2882,15.1616,411.4642,240.5293,1414.1334,498.7463,111.5861,47.7189,32.6238,17.0123,210.5297,287.8856,1206.1027,369.7126,184.9264,68.1774,69.7324,22.4044,222.2945,178.252,1115.4997
다사625520,164.7549,1.6769,17.7963,371.162,75.7731,114.9877,494.6651,1240.816,243.5346,1.9739,25.3782,486.5435,73.9934,110.5443,311.6183,1253.5862,213.18,1.7526,12.3028,506.4936,51.8559,81.8924,391.4318,1258.9091
다사626475,166.3702,282.5931,417.2339,86.0551,77.2104,133.1002,176.3795,1338.9424000000001,177.899,315.5105,495.9713,100.5694,85.9612,189.4309,101.064,1466.4063,236.0925,366.6962,533.4223,80.5564,48.7479,91.0768,227.3945,1583.9865999999997
다사626476,158.021,286.6135,289.5025,227.7601,256.9556,463.4133,329.6098,2011.8757999999998,151.2167,351.4251,301.4359,254.497,281.8531,286.645,462.5322,2089.605,167.3088,390.6767,312.0031,162.5594,220.9896,298.3549,200.5541,1752.4466000000002
다사626477,490.5623,152.5362,87.2635,239.6557,348.3526,478.8892,166.7192,1963.9787000000001,467.7842,133.5096,80.9585,314.8999,183.1177,249.2385,154.8565,1584.3649,551.2402,172.1842,113.3681,216.492,429.9455,269.5571,193.8034,1946.5905
다사626478,131.6993,107.3208,301.0984,215.9896,161.0374,342.3698,373.6422,1633.1575,76.1095,105.7043,188.8923,157.9572,165.8851,464.8452,356.5366,1515.9301999999998,192.8611,107.4478,198.2338,276.1726,110.8289,268.1203,465.3101,1618.9745999999998
다사626479,216.0516,497.1591,370.7672,31.3616,228.351,452.0593,486.3503,2282.1001,205.0944,522.8772,360.9748,44.6436,119.9392,577.8752,539.6233,2371.0277,186.8999,344.6602,546.0684,34.2122,229.3727,570.3816,500.7249,2412.3199
다사626480,81.1873,82.6529,132.611,282.5245,15.7404,464.0262,384.7895,1443.5317999999997,48.8632,69.4763,78.9011,359.8687,18.6415,536.8852,421.9427,1534.5787,83.0645,90.8929,137.0107,313.214,11.6366,575.2263,536.7977,1747.8427000000001
다사626481,402.7384,251.488,445.6279,410.9065,50.4764,298.0065,167.6677,2026.9114,504.651,166.2006,609.3343,574.6458,61.4227,178.4046,192.5403,2287.1993,344.8658,291.2124,518.4249,343.1993,70.1731,379.2903,232.8753,2180.0411
