GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사621508,410.8228,332.1274,455.3668,367.5604,443.1977,360.7532,414.196,2784.0243,516.7939,264.5768,483.4174,275.1175,386.8604,508.675,576.1321,3011.5731000000005,290.7083,355.1173,497.0505,483.2004,473.4327,496.5579,356.1724,2952.2395
다사622476,323.6254,347.9762,281.5735,389.6565,419.3701,154.1571,28.2748,1944.6336,293.7563,441.4233,345.9071,266.5995,358.5646,85.8065,25.7449,1817.8021999999996,329.207,299.2536,379.6699,514.5133,573.2083,92.9172,16.908,2205.6773
다사622477,409.4771,177.8793,12.2474,489.0895,273.2355,95.148,97.5393,1554.6160999999997,371.4177,160.7276,9.6853,647.0096,238.1404,99.2491,76.908,1603.1377,379.1943,107.3045,16.1189,313.1688,292.2443,62.6197,142.1428,1312.7933
다사622478,56.995,20.5963,14.0289,137.0494,219.8535,358.5406,375.1431,1182.2068,56.3063,16.1311,17.2068,163.7805,123.2486,262.031,200.3911,839.0953999999999,47.1604,16.9371,9.8436,100.7086,233.0556,247.9339,561.5708,1217.21
다사622479,333.8896,162.762,414.5108,54.0037,141.5612,199.9531,201.7212,1508.4016,387.2641,228.4169,555.8171,60.2951,151.481,100.1934,178.7864,1662.254,223.5572,95.226,278.7987,56.8052,187.2702,154.6359,301.9124,1298.2055999999998
다사622480,170.8746,109.5171,275.0747,71.1434,276.7625,10.4243,322.7171,1236.5137,240.2067,146.9116,261.0957,67.9276,339.862,11.8797,172.9372,1240.8205,212.959,54.9715,312.6913,106.61,228.9384,11.4992,212.7872,1140.4566
다사622481,484.0557,70.8948,159.7025,416.3636,191.4661,435.5631,89.2669,1847.3127000000002,455.2329,39.3663,194.7985,453.5465,152.471,445.7733,60.2039,1801.3924,481.95,68.0307,209.5934,486.3429,169.9201,352.8744,87.2854,1855.9968999999999
다사622482,488.1477,58.3118,257.4046,171.5194,401.4586,215.0921,377.5058,1969.44,515.8855,43.5849,187.4467,214.7857,467.7186,177.8968,226.7961,1834.1143,495.7393,66.8213,347.6175,200.5519,469.7445,127.9351,266.5386,1974.9481999999998
다사622483,397.5362,77.8296,472.5322,155.353,390.0266,58.792,30.6671,1582.7366999999997,575.6522,116.0001,356.6297,90.2165,552.7117,37.993,24.8967,1754.0999,510.6573,68.9972,304.5712,223.7917,307.8961,80.1272,18.4651,1514.5057999999997
다사622484,224.3462,160.1143,211.7404,91.4345,156.5376,168.7943,319.0253,1331.9926,319.0391,178.5912,187.9864,125.2239,175.1838,111.2293,267.738,1364.9917,188.4236,221.8782,179.5334,50.8922,138.2582,141.0766,371.4932,1291.5554
다사622485,67.2914,37.1568,102.98,410.0288,195.3384,50.8608,53.0691,916.7253000000001,38.7817,54.1382,140.9018,254.5621,259.1349,70.1177,44.0064,861.6428000000001,43.4861,41.0083,132.6034,507.0015,129.4407,65.2109,31.8376,950.5885000000001
다사622486,456.8226,27.6952,103.1277,29.9919,344.9719,481.1112,177.262,1620.9825,529.7759,14.9739,82.0488,16.7305,450.7174,341.8793,216.6212,1652.747,491.0032,21.3789,130.703,23.2903,372.6277,583.7091,119.7057,1742.4179
다사622487,51.1901,22.0945,147.9527,411.0591,75.9756,29.6341,487.2869,1225.193,37.7202,21.031,163.0306,414.6021,102.243,17.5814,614.2726,1370.4809,27.1154,23.7523,88.3727,326.7978,82.2442,26.5995,582.2902,1157.1721
다사622488,482.1897,423.5679,449.9586,240.9867,291.3457,147.297,408.9505,2444.2961,664.8994,588.3417,368.7842,158.0525,195.8743,207.9751,341.7259,2525.6531,490.2109,346.7289,390.5011,214.6857,435.2705,123.5346,599.5194,2600.4511
다사622489,227.4351,24.6975,445.293,168.5912,329.1095,188.3846,38.5687,1422.0796,173.2407,31.2785,564.5219,170.1584,302.9119,143.1919,37.4452,1422.7485000000001,202.9802,17.7296,243.7341,158.8942,444.4205,228.5936,47.866,1344.2181999999998
다사622490,386.6235,20.6576,357.0421,59.1261,13.6264,150.8314,382.2327,1370.1398,315.8611,14.1945,513.5786,66.7642,17.0365,218.8838,217.6756,1363.9943,496.6461,10.4145,329.8618,48.1615,18.0271,225.5275,374.6832,1503.3217
다사622491,430.7513,119.0379,241.9268,2.7753,230.0919,492.2352,494.5606,2011.3790000000001,410.2973,129.7862,121.3701,2.1845,190.9105,473.0416,618.5412,1946.1313999999998,504.644,165.7665,132.5639,1.8444,223.4614,558.1533,459.8457,2046.2792
다사622492,452.4102,130.7778,313.5425,353.7988,296.6359,255.2211,309.7495,2112.1358,657.8691,193.6471,294.426,203.3805,341.704,188.7658,225.5535,2105.346,357.994,102.6705,157.0957,265.677,204.4118,145.7718,359.6811,1593.3019000000002
다사622493,193.3553,114.0069,238.0572,120.5531,272.0011,259.8035,115.8264,1313.6035,241.8631,59.0813,259.4073,73.1159,306.1549,242.2109,154.7976,1336.6309999999999,266.8557,84.9596,243.6941,125.8377,184.3144,373.0057,171.1455,1449.8127
다사622494,293.0033,229.0897,84.4306,357.8895,127.4409,424.4928,38.9767,1555.3235,216.4174,215.5126,93.4637,502.9764,182.5662,433.9086,27.9557,1672.8006,176.9632,330.509,48.6591,206.5274,95.1371,429.0073,53.7156,1340.5187
다사622495,447.1073,75.4345,247.5028,426.3485,409.4621,280.7724,244.5641,2131.1917,380.36,99.6749,144.4832,556.4625,517.5553,259.3708,322.6924,2280.5991,244.9279,92.5834,339.3612,371.5431,278.2957,318.8501,213.7197,1859.2811000000002
다사622496,83.2692,113.5299,158.4848,432.8028,234.7754,294.9527,276.4666,1594.2814,116.0784,117.6978,135.4757,459.3216,300.5096,176.8498,391.5254,1697.4582999999998,92.7758,168.7118,192.2669,284.162,193.7625,165.5064,266.2297,1363.4151000000002
다사622497,483.4094,247.9517,83.9254,79.5505,299.3058,431.5683,450.9773,2076.6884,415.8263,173.6528,56.524,107.4739,330.3758,217.1315,634.5924,1935.5767,657.4444,151.5051,78.294,57.6752,242.9634,399.4323,565.0467,2152.3611
다사622498,110.6174,181.926,109.822,112.8705,366.9809,173.8202,42.1116,1098.1486,136.2157,176.5744,163.0121,118.2982,308.7708,222.2075,34.1961,1159.2748000000001,124.9948,178.1342,57.1022,77.0372,478.1861,226.3286,23.047,1164.8301000000001
다사622499,455.3463,468.8819,208.3338,271.5395,123.2282,395.991,285.2011,2208.5217999999995,674.4888,442.4549,260.5646,333.0407,136.6759,280.5991,411.3111,2539.1351,376.0806,494.9607,138.6539,374.5876,121.1038,492.5588,283.8527,2281.7981
다사622500,275.2827,53.2542,209.1704,483.2299,195.0939,149.933,293.7071,1659.6712,383.1427,61.9475,200.2907,257.2009,252.0833,145.0179,407.9849,1707.6679,212.3198,72.5382,302.4341,358.4275,211.1668,203.6387,213.2656,1573.7907
다사622501,389.2132,117.4588,13.863,13.0914,265.1503,127.4128,3.6349,929.8244,441.9679,147.8612,13.0234,16.6792,275.836,95.4648,4.357,995.1895,291.7564,136.1782,15.5441,12.3135,197.2343,98.3837,3.1402,754.5504
다사622502,110.542,132.6488,246.8069,350.5209,108.3798,81.5868,40.9421,1071.4273,146.3889,168.0157,167.0402,374.4152,90.6722,104.4999,33.1966,1084.2287,75.6233,117.8052,131.4563,465.8169,103.4855,91.0129,51.6628,1036.8629
다사622503,400.778,202.8381,306.8056,227.5224,328.862,445.4935,6.7093,1919.0089,245.7815,166.7978,225.79,199.3611,399.1616,610.0218,6.4335,1853.3473,498.5218,161.6538,447.9827,257.4287,312.247,262.2281,9.5818,1949.6439
다사622504,349.7735,1.8853,345.269,45.0255,262.9554,48.6594,298.7708,1352.3389,358.131,0.9447,349.947,61.1447,259.7399,63.6705,255.2713,1348.8491,426.169,2.617,509.0326,63.0061,244.2619,39.2871,432.8599,1717.2336
다사622505,145.141,409.7988,317.083,453.5915,223.9478,184.3951,222.9509,1956.9080999999999,112.9611,540.4998,249.6042,660.2008,123.0352,122.3891,303.4344,2112.1246,176.6395,611.3864,221.9912,370.365,195.3867,97.5827,176.1057,1849.4572
다사622506,267.6125,461.6122,122.4582,15.7569,203.6395,238.7555,480.5527,1790.3874999999998,300.5785,378.4241,97.4997,19.3127,162.391,251.586,293.7678,1503.5598,359.5853,269.3748,114.3386,20.6304,276.6683,194.2965,590.4776,1825.3715000000002
다사622507,134.5157,211.7423,89.7865,498.9161,484.0223,359.1774,449.9358,2228.0960999999998,79.9386,159.3596,48.923,449.2743,572.1572,340.8606,426.1904,2076.7037,70.7552,193.243,95.3224,588.8511,353.302,422.2643,356.7293,2080.4673000000003
다사622508,90.9675,183.9126,362.1931,368.2449,461.9364,314.6523,247.7017,2029.6085,95.0594,205.2029,258.2923,541.5498,622.2948,180.1092,268.3277,2170.8360999999995,52.4217,167.2271,431.786,484.5351,242.2942,383.932,370.9233,2133.1194
다사622509,76.956,186.6033,9.3413,307.6699,479.8083,441.2026,177.1914,1678.7728,48.9529,244.5245,12.6512,248.2682,714.5658,525.6222,177.2602,1971.8449999999998,107.5858,266.1806,13.7283,294.3948,348.117,306.018,156.3024,1492.3269
다사622510,351.8841,449.0605,285.7068,286.6634,95.0994,9.1824,378.4464,1856.0430000000001,360.0913,370.8701,186.5017,193.7836,138.5021,8.2211,415.3551,1673.3249999999998,296.2599,336.9568,175.1601,345.0713,117.4504,6.5147,278.8506,1556.2638
다사622512,60.1148,110.026,257.808,391.6187,333.7821,4.5701,48.6624,1206.5820999999999,87.2008,96.6069,386.3866,524.22,221.7196,2.3756,37.7299,1356.2394,83.2943,79.3259,293.2118,455.9876,416.6977,4.5252,56.7301,1389.7726
다사622513,458.0836,188.5785,98.5723,279.6556,351.8074,486.1357,220.7815,2083.6146,462.556,125.8543,115.9714,213.9599,235.7297,370.7626,266.8608,1791.6947,518.3534,186.357,67.8369,198.0211,334.3466,699.5752,147.7378,2152.228
다사622514,123.9764,354.3146,128.0232,88.0037,346.5214,367.4901,462.1888,1870.5182,95.6712,234.6851,170.1295,96.953,439.352,208.718,627.7271,1873.2359000000001,160.584,377.7045,106.3384,56.6418,178.4299,438.1096,260.2,1578.0082
다사623476,448.8531,129.417,287.5022,121.0303,464.1614,317.1541,119.2485,1887.3665999999998,356.127,130.6699,382.0525,81.5296,592.1047,445.1626,146.9082,2134.5544999999997,304.4911,120.5517,193.1773,132.5222,653.8448,455.7175,139.574,1999.8786
다사623477,281.0422,35.4724,126.78,175.9502,33.3174,298.8965,368.3957,1319.8544,294.3657,43.7944,110.0841,223.741,27.8779,262.4519,204.9562,1167.2712,400.2207,36.6367,186.5436,170.9984,40.2325,199.4408,379.5609,1413.6336
다사623478,475.0702,208.3267,247.0643,417.6316,74.9655,76.4727,306.0057,1805.5366999999999,679.1298,177.0567,317.4362,334.6207,48.7651,47.2573,398.5481,2002.8138999999999,533.6308,305.9475,251.1285,221.2918,88.4602,92.1211,343.157,1835.7368999999999
다사623479,85.4217,36.7939,409.5203,408.9508,405.5099,79.685,297.8265,1723.7080999999998,128.0438,51.6146,314.3604,233.0599,467.4056,43.8555,204.1971,1442.5369,63.7107,40.7917,304.4661,512.3552,570.0397,88.5069,239.9787,1819.8490000000002
다사623480,351.7519,447.7791,140.4771,159.9282,475.4933,246.3632,433.3496,2255.1423999999997,405.4093,342.0683,76.6009,223.7061,641.865,221.4702,383.0925,2294.2123,343.5558,249.4894,137.6588,157.8315,533.7475,222.7571,259.4574,1904.4975
다사623481,247.6314,237.0386,457.0271,36.1911,357.1308,111.8442,427.9206,1874.7838000000002,182.6776,135.8093,609.4333,24.2042,398.3163,159.9884,413.7224,1924.1515,139.7771,161.4029,628.5958,42.2446,452.6825,92.8826,413.6977,1931.2831999999999
다사623482,287.6354,5.0931,72.5044,34.9796,374.6191,196.4888,471.1151,1442.4355,169.0839,6.7203,95.2717,31.6923,284.1062,172.0157,564.8337,1323.7238,273.6,5.0382,93.4444,17.9138,375.1753,251.6097,302.1881,1318.9695000000002
다사623483,147.8363,84.7673,372.6672,159.2054,199.1523,250.4198,459.2625,1673.3108,204.3957,70.4591,238.4415,217.8588,191.1077,205.9634,449.9439,1578.1701,108.8497,86.7286,556.5218,184.7223,168.5587,219.0239,322.0462,1646.4512
다사623484,498.221,403.971,184.7454,217.3692,350.9178,298.1749,8.8462,1962.2455,651.5592,204.9315,263.1415,228.406,261.5566,315.6408,7.0472,1932.2828,466.4179,426.4119,260.9306,180.1384,330.9453,249.9531,11.535,1926.3322000000003
다사623485,127.6503,365.8896,157.2819,111.2182,222.9519,47.6926,186.0551,1218.7396,139.3919,481.2343,217.7645,70.7165,264.8437,64.4001,190.1361,1428.4871,179.0806,205.0948,111.8341,82.0214,277.1946,34.6657,252.0126,1141.9038
다사623486,145.9294,397.1336,465.5608,178.3071,389.0774,131.8217,486.7593,2194.5893,170.5501,288.5154,557.4543,97.9593,362.9723,156.4432,698.2715,2332.1661,216.9402,266.1832,343.5672,128.27,201.5684,111.3542,351.4279,1619.3111
다사623487,418.8068,5.6515,470.0198,83.913,73.6631,91.1134,140.59,1283.7576,238.4175,6.7033,343.7045,80.5125,75.7148,90.1502,77.475,912.6778,360.8845,4.0584,616.1596,99.1621,92.7984,77.8495,156.3905,1407.3029999999999
다사623488,388.795,378.9678,371.1627,354.3133,455.0858,131.6864,247.8141,2327.8251,376.9099,327.4462,434.5647,185.6203,420.2471,147.3872,144.7994,2036.9748,250.1764,539.6372,408.5793,332.5526,413.3535,167.331,248.2497,2359.8796999999995
다사623489,139.9787,426.8972,269.7861,79.0775,436.446,458.8063,189.9208,2000.9126,75.5579,570.812,258.2328,104.6426,442.5469,456.2456,227.973,2136.0108,148.0935,228.8375,247.7615,42.0317,387.4618,638.8931,282.716,1975.7951000000003
다사623490,147.3008,35.9879,463.1118,252.9306,294.188,464.2118,168.0887,1825.8196,170.8932,42.2797,648.5211,280.7563,152.7858,688.2026,188.1297,2171.5684,168.4126,44.5464,576.4998,369.8558,404.2595,595.2046,242.7912,2401.5699000000004
다사623491,413.1291,477.5874,363.6609,356.0448,420.5111,349.1754,435.4834,2815.5921,211.3826,649.6532,245.5896,209.7187,562.7306,316.3681,440.0731,2635.5159,563.2294,407.4391,427.3674,459.767,451.746,350.9641,293.0935,2953.6065
다사623492,376.2174,173.291,455.7845,125.0677,447.0501,100.2064,92.5522,1770.1693,386.3676,194.7487,448.283,84.964,397.8912,98.083,52.5068,1662.8443000000002,327.8413,232.9466,310.121,171.857,519.2782,146.7642,68.6026,1777.4109
다사623493,152.2334,444.0619,267.5475,31.5336,289.7376,160.0126,157.5274,1502.654,131.6577,277.9492,321.2296,39.9728,280.6827,163.5309,218.1613,1433.1842,168.0133,234.3935,291.2092,18.4402,397.8155,107.3669,127.311,1344.5495999999998
다사623494,332.8287,257.8156,485.9766,398.9955,369.5855,298.854,268.5526,2412.6085,313.0666,246.4786,687.0835,519.2589,472.8947,367.1362,139.2373,2745.1557999999995,473.1416,223.0449,532.9936,404.6348,462.2399,258.5494,251.8263,2606.4305
다사623495,468.183,30.4628,37.5368,42.3298,264.9229,123.045,1.0058,967.4861,302.337,32.1869,41.2602,21.403,385.5677,94.0397,1.1153,877.9098,431.3316,34.3919,31.6982,23.9742,304.9157,81.8066,0.7704,908.8886
다사623496,397.2757,167.6518,161.0225,394.7868,337.6043,351.6266,446.8979,2256.8656,412.9867,209.0842,133.8161,261.1108,375.9692,328.4011,382.4074,2103.7754999999997,209.8274,180.7033,165.6172,435.2933,239.8415,511.5408,470.0599,2212.8834
다사623497,182.9999,332.2494,177.8379,38.7213,420.9034,382.5552,433.0829,1968.35,187.4581,168.9627,178.9964,28.6542,581.2648,318.3039,613.9829,2077.623,197.5121,179.0362,183.8348,34.3611,412.9721,198.0013,390.9141,1596.6317
다사623498,175.5758,374.1002,201.234,488.0283,277.8247,181.7477,18.7654,1717.2760999999998,250.1204,229.677,218.9851,667.3745,321.1326,119.6606,22.9202,1829.8704,240.3556,482.1828,108.1103,704.5375,344.8302,214.4477,17.6994,2112.1635
다사623499,203.6892,38.1173,324.343,356.828,102.4752,319.3605,463.5084,1808.3216,297.985,56.354,461.3862,260.7868,144.6037,290.7744,485.0145,1996.9045999999998,233.301,27.5037,312.7732,333.493,149.6974,477.855,299.0647,1833.688
다사623500,486.152,350.0186,270.6793,160.2673,280.8224,183.4348,315.2811,2046.6554999999998,593.8059,515.825,375.5155,123.5093,419.4955,121.9047,365.1773,2515.2331999999997,371.4586,476.5684,366.2091,153.9404,280.6413,236.2716,272.304,2157.3934
다사623501,485.2639,466.8988,234.1577,195.2809,47.3894,281.2551,338.6434,2048.8892,498.5111,669.0003,284.1291,141.6452,33.1602,327.0457,291.3689,2244.8605,254.2875,430.2057,239.1048,130.3038,66.2814,391.9621,270.1871,1782.3323999999998
다사623502,385.4265,361.9748,34.1809,481.2732,283.1231,258.7435,298.7163,2103.4383,506.2468,410.2544,24.6848,290.4407,259.7484,217.9317,211.456,1920.7627999999997,269.0118,185.4393,25.5965,541.5653,165.2711,152.2113,327.8297,1666.925
다사623503,258.3151,260.2734,59.0192,176.4111,245.3986,129.7573,16.1837,1145.3584,243.2124,339.8799,71.4259,195.7043,281.2467,155.9078,20.3797,1307.7567,332.6851,367.0718,40.1178,98.5396,204.6458,190.6461,23.3664,1257.0726
다사623504,447.8334,199.0222,139.4041,61.2179,363.8212,272.9042,301.5143,1785.7173,325.8312,168.1882,87.5403,63.0851,414.5915,191.9407,292.632,1543.8090000000002,622.4277,152.3664,91.5513,42.1025,432.5593,285.4245,282.4094,1908.8411
다사623505,284.3743,344.9479,385.1523,456.9049,415.4043,360.6446,83.7279,2331.1562,291.7879,351.1521,375.8814,570.1725,612.4746,210.4097,83.2611,2495.1393000000003,300.4597,430.2006,311.3686,503.852,549.5178,474.3365,104.6292,2674.3644
다사623506,162.8945,406.7847,251.0621,29.6382,496.1562,440.7537,7.5229,1794.8122999999998,202.067,405.1075,300.4577,31.8325,732.7622,382.258,9.0386,2063.5235,116.5506,493.9062,232.8758,38.6701,332.324,597.5177,7.0428,1818.8872
다사623507,69.6801,44.4543,315.6134,125.9469,423.7537,389.8464,467.5988,1836.8936,65.9556,34.8283,200.3355,89.8398,332.8778,522.8985,636.8825,1883.618,99.6439,46.1311,420.9362,173.3113,447.5967,260.775,402.6616,1851.0557999999996
다사623508,121.664,402.9238,408.2812,404.1154,7.6261,26.4485,462.4139,1833.4729,166.7788,586.6139,553.1134,552.2934,10.1447,22.3407,679.177,2570.4619,176.8312,446.974,592.7824,236.3564,10.6776,36.5316,614.4339,2114.5870999999997
다사623509,309.8628,362.5447,129.2625,409.5084,450.8777,79.251,190.8392,1932.1462999999999,242.7479,342.776,101.5092,604.4472,359.9564,106.3141,181.7741,1939.5249000000001,427.7818,409.4807,127.6981,312.5071,592.439,66.8808,139.7614,2076.5489
다사623510,420.7382,353.6617,60.3533,336.4306,127.1112,314.0239,183.4721,1795.7910000000002,345.95,340.7708,34.6553,404.4349,106.3727,408.9062,269.2399,1910.3298,332.2708,481.9984,42.2609,242.2152,83.0808,309.3098,213.6941,1704.83
다사623511,230.0805,402.0904,378.8729,131.3366,43.6281,191.8462,294.3257,1672.1803999999997,313.3648,538.8135,377.8083,109.4665,52.1851,206.0289,355.6742,1953.3412999999998,302.8247,374.9298,341.9468,161.1504,60.8486,203.6169,264.5385,1709.8557
다사623512,286.9367,20.059,317.4678,428.4186,421.6373,453.5717,481.9084,2409.9995,147.3935,13.0888,432.4854,383.8292,549.0748,521.5683,509.9674,2557.4074,197.4533,26.2372,471.1368,490.2197,377.3604,502.5201,457.4861,2522.4136000000003
다사623513,348.2079,43.7226,16.8171,166.8495,340.411,298.0979,0.0658,1214.1718,320.946,41.0172,15.3624,132.3689,396.3294,186.5208,0.0681,1092.6127999999999,296.1866,63.8636,18.6773,191.5957,331.9024,205.8409,0.0692,1108.1356999999998
다사623514,143.9157,49.9435,159.8101,324.9407,335.8815,250.3029,338.795,1603.5894,149.194,67.5175,166.977,481.1928,197.4973,139.6653,487.8926,1689.9365000000003,183.4859,34.5783,137.2412,310.869,498.0959,334.3393,303.1381,1801.7477
다사623516,258.5382,400.9632,254.2617,150.3224,0.1203,115.3665,455.992,1635.5643,205.0789,333.6617,324.0335,124.91,0.0822,158.3877,431.1785,1577.3325,266.7669,525.0602,273.5587,128.2177,0.1679,110.538,591.2367,1895.5461
다사624476,375.4278,392.9577,188.271,496.388,262.2417,441.2307,209.0265,2365.5434,490.6641,220.9479,172.6624,543.2678,238.0696,573.1598,220.3118,2459.0834,315.9857,238.6164,123.9582,659.4033,377.0445,235.8311,290.635,2241.4741999999997
다사624477,82.1771,360.9657,65.6287,471.6969,371.102,265.2499,108.7481,1725.5684,94.9754,463.1057,69.934,243.328,263.7197,247.3549,135.7874,1518.2051,99.6573,520.67,62.8948,243.4184,260.7,380.5271,74.0339,1641.9015
다사624478,361.929,189.7749,466.2824,464.7027,47.8171,460.1128,299.9961,2290.615,526.4663,125.3816,562.4813,569.246,59.6089,628.8916,439.5938,2911.6695000000004,397.2196,150.1526,674.5745,471.2879,45.2963,247.5422,180.3863,2166.4594
다사624479,172.7117,85.0515,312.1562,83.6693,180.3561,223.7026,181.876,1239.5234,116.6101,51.3105,331.8784,115.5632,230.9905,314.3965,268.0876,1428.8368,207.5461,63.0577,164.9478,116.7269,208.3878,294.6901,98.3501,1153.7064999999998
다사624480,76.9086,494.0462,486.2157,47.7116,343.1998,463.0256,249.2712,2160.3787,50.3483,301.9977,703.318,56.4103,195.8711,460.8563,303.6678,2072.4695,49.8576,419.57,355.6099,29.8169,202.8214,512.8108,179.1905,1749.6770999999999
다사624481,104.1356,352.1991,495.7081,217.1839,279.0103,329.4503,17.6736,1795.3609,67.8665,199.5454,281.2622,144.1526,190.9393,245.6491,18.4235,1147.8386,155.8559,446.0436,383.6548,244.5107,204.3941,443.0754,24.9619,1902.4964
다사624482,154.3547,197.5009,154.7261,77.8415,472.9044,234.3464,259.2012,1550.8752,91.4679,118.7857,160.7217,60.4927,627.361,133.2716,154.2996,1346.4002,125.4569,123.3926,154.7017,57.452,368.3247,238.0926,365.3819,1432.8024
다사624483,427.5009,86.9655,277.2531,267.707,387.6639,329.034,254.8122,2030.9366000000002,459.6437,126.9947,393.3382,398.1859,520.4269,165.5119,341.9762,2406.0775,359.2126,94.449,248.3333,339.4676,518.2298,215.6408,188.3678,1963.7009000000003
다사624484,7.7636,286.8148,112.2405,73.4827,133.904,24.3079,318.684,957.1975,6.355,218.5826,154.2564,77.3624,98.9323,17.1419,190.8202,763.4508,9.436,311.8723,118.4763,70.5902,141.1727,19.7497,384.3895,1055.6866999999997
다사624485,169.8271,241.5087,133.5514,137.486,314.468,440.8567,284.5735,1722.2714,172.0406,311.6444,190.975,96.6954,403.4607,480.52,369.7931,2025.1291999999999,104.9867,266.0789,95.5515,199.8674,353.8487,606.027,363.5226,1989.8828
다사624486,411.2063,437.3476,110.1517,40.2952,267.5172,192.0397,90.8174,1549.3751,571.9263,422.2193,124.545,21.0482,338.7534,148.0424,58.9494,1685.484,491.2802,399.3055,159.581,47.5365,255.986,203.8291,130.9556,1688.4738999999997
다사624487,76.4272,343.5557,202.685,245.985,344.7227,356.1784,337.3993,1906.9533,102.0546,413.7432,266.5513,191.8151,347.1423,237.5307,407.4381,1966.2753000000002,112.0013,364.9565,182.79,277.6288,280.026,517.3741,446.3336,2181.1103000000003
다사624488,91.2868,278.7252,191.0975,319.7253,421.2069,21.2051,67.9301,1391.1768999999997,61.0409,140.121,239.0307,241.3706,319.83,18.942,83.7049,1104.0401,113.0497,323.6927,151.9728,296.5993,599.9721,17.9649,57.9933,1561.2448
다사624489,119.2621,235.2294,301.5142,133.529,96.4529,54.4593,8.3096,948.7565,135.0622,239.1405,401.1248,163.6518,52.993,50.2207,5.8432,1048.0362,77.6732,202.987,159.5193,193.6307,139.9427,70.6296,6.9929,851.3753999999999
다사624490,495.1312,479.4455,299.4786,322.9542,464.9612,275.5082,365.9801,2703.459,315.4969,328.6885,283.12,427.6092,669.6193,218.9461,454.169,2697.649,342.2536,589.6275,301.5945,369.3066,380.5865,335.413,217.9437,2536.7254
다사624491,179.9091,34.0292,356.6346,197.315,20.9512,445.1072,475.5092,1709.4554999999998,217.7436,29.9951,442.9872,177.9377,31.0111,236.5245,451.9475,1588.1466999999998,220.0976,34.6269,505.0056,163.3025,24.6034,345.6796,403.1323,1696.4479
다사624492,264.2725,92.7764,262.0553,12.0664,235.5743,126.3193,400.7626,1393.8268,266.6155,95.9785,382.3792,6.7943,336.6444,188.2469,282.7813,1559.4401000000003,291.2581,95.0674,217.9183,14.0018,180.4888,85.8932,406.5536,1291.1812
다사624493,291.5317,325.4331,61.9744,456.1773,297.9249,307.4701,406.2138,2146.7253,331.9514,477.4823,46.7643,420.9246,264.8273,165.1361,287.7442,1994.8301999999999,198.0084,200.3842,53.6344,356.6806,165.0032,351.169,281.6564,1606.5362000000002
다사624494,21.5969,8.585,399.0149,271.7,198.1915,439.1975,128.4436,1466.7294000000002,14.7938,4.6508,377.1421,284.2049,205.7108,454.6187,161.2392,1502.3603,30.6044,11.2544,303.4371,340.9386,146.3335,357.772,188.772,1379.1119999999999
다사624495,451.0576,222.1459,463.1907,320.19,0.2764,183.368,198.3185,1838.5471,505.1108,196.2548,343.4603,414.1752,0.2212,239.9186,296.9225,1996.0634,633.232,331.213,283.2332,253.6725,0.1587,118.9443,111.3427,1731.7964
다사624496,29.6965,153.2675,452.5438,42.5131,134.9012,260.9299,181.0648,1254.9168,23.7098,109.128,340.1507,51.6019,201.3384,192.3144,195.2389,1113.4821,33.2657,215.3626,672.0721,54.2195,179.1236,161.0785,147.3147,1462.4367
다사624497,166.1992,439.2701,197.5599,455.6129,204.6269,174.3957,426.0712,2063.7359,238.4091,488.4477,279.1273,443.8698,297.9427,210.586,548.4656,2506.8482000000004,231.5698,481.2167,262.6881,676.9744,220.091,97.955,401.0467,2371.5416999999998
다사624498,428.4265,398.7531,399.4147,306.4203,418.0225,88.9592,207.8656,2247.8619,538.2545,201.3189,474.9576,211.0828,577.3609,48.8538,204.8661,2256.6946,333.4559,292.6048,447.2835,395.1851,290.3105,79.7368,118.7537,1957.3302999999999
다사624499,352.2822,493.0219,178.2166,436.9822,20.395,153.1496,84.0992,1718.1466999999998,367.7762,612.7214,260.7526,278.7181,23.4583,177.9616,67.3095,1788.6977000000002,299.5934,653.1986,191.2593,359.3431,19.1164,99.6058,60.595,1682.7116
다사624500,446.8505,8.7216,305.7651,435.4595,471.7325,26.0617,195.1287,1889.7196000000001,302.8641,8.3863,272.8354,483.2625,283.8495,33.4493,137.2883,1521.9354,512.7689,10.4141,309.5523,230.9321,251.3924,23.6016,276.0786,1614.74
다사624501,277.6508,23.4607,351.0088,65.776,445.9992,88.8796,189.221,1441.9961,183.6948,34.7731,268.9325,47.8146,584.3028,87.8179,243.891,1451.2267000000002,265.9202,31.9378,438.3485,72.6643,273.0982,110.7433,165.3149,1358.0272000000002
다사624502,374.4205,338.9191,368.6913,490.0024,74.7027,380.282,307.9586,2334.9766,457.3704,456.2508,532.3423,351.7534,110.7719,539.3594,351.7113,2799.5595000000003,519.8876,456.5926,227.6938,388.5706,45.8991,383.4317,387.2463,2409.3217000000004
다사624503,341.6119,390.3558,280.293,201.2204,50.4275,450.7358,431.7083,2146.3527,410.7637,246.8768,221.3596,231.5057,74.237,601.8864,509.0929,2295.7221,278.8003,404.1306,364.2485,247.1209,35.3819,325.0609,391.0831,2045.8262
