GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사624482,328.0671,72.7606,322.0911,66.3719,345.5833,170.7026,29.3709,1334.9474999999998,283.6078,103.7607,216.2795,90.6697,275.5201,219.4065,43.072,1232.3163,376.3395,61.1744,391.0067,39.7182,173.5181,229.9216,28.8284,1300.5069
다사624483,480.894,235.423,58.0193,257.0452,471.4381,10.7647,496.5324,2010.1167,374.4931,348.232,35.5971,200.0581,485.7592,14.3806,384.5812,1843.1013,544.3998,229.7046,70.1263,361.381,670.5594,9.1268,506.6091,2391.907
다사624484,52.7669,347.2693,288.4201,406.8771,90.1068,233.3518,354.6216,1773.4135999999999,49.3018,389.5268,287.3445,473.8767,129.5162,226.9185,288.0422,1844.5267,78.6047,403.8445,230.7927,456.2525,134.2909,262.6994,368.7855,1935.2702
다사624485,54.1943,231.075,348.0111,307.4288,27.96,104.0125,161.9185,1234.6002,28.5429,270.6867,361.6036,273.7927,39.8731,54.5368,96.1419,1125.1777000000002,34.0146,204.229,418.2097,372.2338,31.0573,60.6931,165.3542,1285.7917
다사624486,159.964,39.9471,133.2878,173.3972,355.0987,175.0593,402.4985,1439.2526,111.0997,45.946,161.3727,218.4828,245.4671,124.1214,555.4026,1461.8923,122.7973,39.6551,133.4479,147.2157,221.9394,229.8923,312.2766,1207.2242999999999
다사624487,241.1991,47.1997,244.9889,335.4126,433.4019,260.7637,359.136,1922.1019,296.8092,37.2818,361.3087,431.8935,426.2993,327.8026,252.7062,2134.1013000000003,161.9718,67.436,301.6917,274.7486,295.0871,275.3403,438.3818,1814.6573000000003
다사624488,464.1385,31.3408,405.0209,471.3582,159.7218,278.9075,221.1998,2031.6875000000002,383.3663,45.6953,255.172,338.2089,210.0125,333.7472,217.1692,1783.3714000000002,584.365,21.9151,375.6629,529.5112,172.8431,269.6859,316.2046,2270.1878
다사624489,14.3867,466.5397,434.6788,301.6862,30.9455,288.7884,132.5225,1669.5478000000003,20.9898,632.1946,401.6684,450.3573,21.6448,225.6116,84.3138,1836.7803000000001,9.0245,518.803,544.1471,391.6974,30.7143,200.9464,190.7225,1886.0552000000002
다사624490,121.1301,399.6494,149.1293,77.1148,124.8097,78.7992,120.5952,1071.2277000000001,132.0951,331.4611,129.5602,108.0654,89.9175,76.7324,134.2946,1002.1262999999999,134.7255,526.6369,120.0283,91.7571,186.1972,81.1467,154.7856,1295.2773
다사624491,205.3718,85.917,269.1696,429.4103,238.1606,23.941,85.5387,1337.509,236.8898,58.8548,149.7176,538.5771,154.6865,21.4718,83.3396,1243.5372,266.6619,80.3422,222.1567,378.8309,294.3877,34.141,62.2557,1338.7761
다사624492,210.3301,421.742,289.4884,26.8233,57.7317,55.9478,150.8091,1212.8724,165.4847,511.5145,323.0642,33.637,77.2018,43.9965,193.5631,1348.4618,222.2397,603.9242,377.7181,21.4613,76.6446,79.4657,96.6022,1478.0558
다사624493,364.809,313.3296,460.437,394.687,239.7154,263.6824,172.7378,2209.3982,364.4038,386.1659,350.0527,329.5641,339.3313,327.1567,194.5292,2291.2037,418.1386,258.5125,434.3751,383.255,257.7946,326.7114,146.5637,2225.3509
다사624494,287.723,281.4421,13.7667,294.4271,152.3076,153.5066,52.4992,1235.6723,371.73,225.197,7.4557,309.2556,208.5397,215.7776,63.7866,1401.7422000000001,295.984,352.5399,11.9364,163.4803,76.3249,214.526,49.0053,1163.7967999999998
다사624495,330.8917,267.8644,242.7205,152.7698,460.9855,243.1454,133.8578,1832.2351,306.5196,163.8999,155.2083,171.3847,251.04,290.4303,170.1102,1508.593,237.8237,269.5049,283.915,212.8609,494.8643,301.4446,85.4668,1885.8802
다사624496,322.1948,498.1161,28.4496,460.9263,116.3771,462.5291,67.2484,1955.8413999999998,364.3881,432.0558,18.5681,312.6856,74.3605,473.7002,63.2346,1738.9929,331.3794,350.8432,31.5467,493.6588,71.4996,675.2397,63.562,2017.7294000000002
다사624497,398.138,8.2222,281.6017,311.2036,215.9711,114.7238,481.8652,1811.7256,594.4202,7.2259,378.0882,377.9855,189.5683,57.6963,484.2802,2089.2646,239.3955,7.219,200.5597,346.392,254.2236,139.8346,301.0927,1488.7170999999998
다사624498,300.2672,426.5491,223.252,340.6287,25.8722,190.1842,108.2193,1614.9726999999998,413.7686,402.1476,207.0278,365.0805,15.1788,95.9145,145.7116,1644.8294,267.7508,231.5806,220.476,280.9383,18.6156,98.8552,161.008,1279.2245
다사624499,241.3061,397.8132,237.3832,161.523,264.0219,320.3033,328.3752,1950.7259,265.6338,538.1756,312.5633,137.4036,135.6176,192.8317,303.618,1885.8436000000002,301.7567,444.6137,173.0384,215.2508,140.1855,323.7478,201.8083,1800.4012
다사624500,359.6592,310.8075,179.6673,77.1264,82.9001,468.2531,346.2259,1824.6394999999998,344.0518,459.6501,194.6285,59.6736,77.626,410.4532,405.0987,1951.1819,356.4595,456.1709,103.0612,72.8027,47.7916,695.8451,243.6189,1975.7498999999998
다사624501,248.1254,497.8282,261.9729,138.0353,458.4762,40.609,252.4444,1897.4914,281.8849,729.9766,321.9484,108.9188,598.3251,37.5538,377.4544,2456.062,190.6256,468.9947,167.9511,69.3029,600.968,27.5031,154.6389,1679.9842999999998
다사624502,453.0078,352.2065,241.8352,272.1026,278.1224,155.473,87.1748,1839.9223,495.0262,272.4823,278.9842,351.5752,292.7126,145.783,75.5121,1912.0756,291.2334,240.0546,262.4921,260.6539,343.4865,115.1532,98.1162,1611.1898999999999
다사624503,40.6413,461.7372,487.9845,206.2236,71.2033,69.8653,140.1873,1477.8425,34.7787,633.4879,631.5129,173.3663,86.2624,61.2331,146.5321,1767.1733999999997,46.1842,662.5754,603.613,274.6703,66.2918,84.0297,164.7539,1902.1183
다사624504,379.3121,377.0797,409.2521,203.2954,333.1185,14.083,43.9923,1760.1331,459.4953,202.9672,490.0936,241.999,408.716,18.4305,31.881,1853.5826,504.7821,349.5949,242.284,197.9418,236.3009,8.9952,25.3484,1565.2473000000002
다사624505,168.5737,480.6072,332.2043,103.1393,63.4973,28.1187,469.9333,1646.0738,203.0841,394.7989,268.6172,154.2054,39.9335,19.7424,671.7056,1752.0871000000002,172.7743,470.9229,453.8495,91.9557,80.1942,28.7956,431.1431,1729.6353
다사624506,127.5249,445.2576,77.2261,234.6954,361.4933,376.6532,455.4409,2078.2913999999996,121.1524,251.8541,101.6376,139.4883,264.0591,549.6809,368.926,1796.7983999999997,95.6388,293.643,105.4752,243.425,202.5853,318.7003,458.0414,1717.509
다사624507,18.7266,468.8818,458.8041,442.6509,59.8721,470.4968,499.4478,2418.8801,13.8248,322.3866,241.7439,541.8582,80.9365,272.4687,373.1177,1846.3364,12.5675,578.9359,414.5298,249.5003,84.4803,571.034,443.3445,2354.3923
다사624508,374.2439,332.1174,6.9675,185.9991,297.8227,294.4096,60.6356,1552.1958,408.7319,310.6239,3.7305,230.4252,221.1089,267.9317,79.318,1521.8700999999999,319.6331,375.747,4.0291,178.1236,309.9114,310.4208,42.2637,1540.1287000000002
다사624509,207.6601,95.8478,394.0041,259.703,374.2807,304.3385,120.8525,1756.6867,137.5931,98.3977,251.9861,269.2444,205.8478,372.3743,126.1854,1461.6288,200.0603,59.0953,504.7723,258.1027,239.9109,382.9397,111.0597,1755.9408999999998
다사624510,60.9915,327.1975,261.4431,237.2733,137.899,398.6598,13.6364,1437.1006,90.7813,178.3041,172.8067,332.2752,101.1125,317.6932,17.0715,1210.0445,33.6655,349.1908,296.4558,177.0414,124.0677,286.3355,8.2099,1274.9666000000004
다사624511,199.5091,271.3838,320.0779,204.2025,346.0953,149.0921,79.7955,1570.1562000000001,136.8219,338.4881,358.5879,181.0187,237.4484,109.6607,81.9257,1443.9513999999997,215.2291,220.6965,410.2196,155.3725,418.362,105.6836,62.1539,1587.7172
다사624512,466.1727,248.5208,136.8503,260.3095,295.6392,454.215,164.0797,2025.7872000000002,675.8239,214.2511,106.0032,253.2728,362.2479,658.3194,93.6102,2363.5285000000003,528.1,149.503,72.0315,143.6529,401.8411,350.4079,103.083,1748.6194000000003
다사624513,267.9842,2.2607,244.7145,288.6911,43.1455,472.1787,101.6874,1420.6621,350.3223,1.5138,328.9371,332.3858,37.4958,440.3129,103.8037,1594.7714,234.5295,2.3495,192.6086,171.449,54.8709,540.3968,72.7687,1268.973
다사624514,245.1524,291.4076,100.7686,477.7329,236.0947,470.0896,7.4357,1828.6815,259.6395,259.7919,64.6794,568.5757,296.1379,701.6313,3.9376,2154.3932999999997,211.9883,329.8089,87.6559,440.3046,220.4425,517.6623,5.6493,1813.5117999999998
다사624515,117.2766,295.4124,239.2981,356.3225,236.9516,445.7018,109.0662,1800.0292,150.8111,173.7877,322.1655,237.8465,300.5099,560.1806,82.4864,1827.7877,146.8817,148.3028,298.2416,251.8114,125.2447,250.6666,161.5775,1382.7262999999998
다사624516,382.9185,239.457,7.7487,402.2433,328.6428,131.7872,220.804,1713.6015,194.0917,355.6265,5.7261,339.5501,457.3498,166.0851,240.8217,1759.251,380.4726,302.4357,10.2869,414.9327,377.7509,134.7563,292.1603,1912.7954
다사624517,305.94,60.4689,135.2455,414.1561,254.1919,115.3519,346.3959,1631.7502,320.9531,35.1108,154.9102,582.1581,179.1067,86.8037,409.9224,1768.965,369.8026,34.7732,69.2507,588.5688,158.4779,89.159,387.1205,1697.1527
다사624518,311.7263,377.0146,257.684,191.6546,133.9846,431.7894,365.9976,2069.8511000000003,156.9296,318.9997,190.5762,158.4697,114.8938,638.0413,359.8919,1937.8022,161.7547,498.3995,211.7407,279.7749,154.9199,241.5198,275.2238,1823.3333000000002
다사625476,412.1207,95.5717,217.2327,411.5002,444.9653,449.852,192.0439,2223.2865,454.2521,99.0678,278.9484,536.8358,460.3995,279.2985,275.7123,2384.5144,577.2197,70.4261,119.7172,364.9511,341.9905,392.1681,200.9742,2067.4469
다사625477,410.8287,48.5652,0.8678,221.6338,219.7616,361.7961,38.1964,1301.6496000000002,506.7522,49.559,1.1222,191.053,179.1811,202.3299,26.2348,1156.2322,207.1968,30.3149,1.2826,251.8144,160.0926,324.3616,19.2936,994.3564999999999
다사625478,465.8743,205.9244,302.3109,189.1753,309.5887,291.4613,387.6113,2151.9462000000003,641.053,279.0322,209.0832,166.2889,433.0278,313.582,373.7326,2415.7997,420.6077,144.7924,193.9092,178.3057,365.1122,149.6088,502.1307,1954.4667
다사625479,104.2471,362.495,275.8649,13.8508,497.2724,111.395,311.8181,1676.9433,151.6607,217.2294,379.0795,11.1794,637.2317,143.6416,291.7603,1831.7825999999998,138.258,426.7089,387.9471,18.4993,350.381,73.6392,170.532,1565.9655
다사625480,483.7752,496.3342,268.9926,403.6484,64.8365,460.2634,258.7481,2436.5984,644.8917,348.5015,242.9589,498.215,48.822,640.0237,163.9802,2587.393,291.7049,657.9668,315.0319,294.3637,75.6711,407.047,347.881,2389.6664
다사625481,339.3374,283.594,15.2106,181.7992,77.1713,415.3226,446.0363,1758.4714,359.6662,371.7782,16.4648,113.7763,79.5416,447.9611,598.2308,1987.419,415.7095,342.5864,12.154,192.4357,79.6291,429.6255,376.8631,1849.0033000000003
다사625482,263.7932,86.8293,461.2303,190.8989,320.938,142.8168,495.4943,1962.0008,227.2095,121.9331,307.3696,140.1017,312.9644,95.8155,492.2294,1697.6232,334.029,55.2593,465.5064,126.7184,253.239,124.2891,495.2307,1854.2719
다사625483,401.1226,450.0846,192.741,415.4066,133.1069,196.2148,247.308,2035.9845,515.3291,505.9349,253.3255,589.404,177.9329,112.8067,315.8574,2470.5905,364.8346,592.3989,204.3882,245.1917,188.1355,133.718,354.5246,2083.1915000000004
다사625484,434.1654,176.8042,468.5563,111.5952,40.2468,336.6838,315.6937,1883.7454,446.047,231.3655,332.6648,89.6375,32.0967,221.2071,410.1815,1763.2001,572.8012,135.8672,461.7913,143.5736,52.7655,207.4686,232.6474,1806.9147999999998
다사625485,327.4283,426.4122,1.7044,176.2667,449.3871,63.7988,378.5661,1823.5636,213.3624,606.447,1.2744,163.3496,467.4869,50.7338,516.8023,2019.4564,388.8949,379.0187,1.9353,151.1313,623.3137,83.5693,236.8327,1864.6959000000002
다사625486,435.162,238.2964,81.1175,210.8998,57.3724,151.2905,294.9447,1469.0833,477.0933,176.0249,111.2902,295.798,38.0347,172.9723,262.3448,1533.5582,602.6855,348.1778,64.3613,283.3134,32.6721,157.6784,292.3169,1781.2054
다사625487,185.7729,294.928,444.7892,390.3646,85.7695,15.2283,380.8004,1797.6528999999998,182.6844,197.9046,541.1198,528.9055,92.1978,20.6918,489.5082,2053.0121,259.1701,355.1464,435.0178,299.7279,95.7614,14.5617,378.2721,1837.6574
다사625488,138.2916,95.0957,83.9488,365.6692,158.1922,197.9593,41.7519,1080.9087,180.9544,129.0018,104.3499,534.5287,118.7335,235.8802,38.0315,1341.48,101.8836,127.7452,86.8633,523.1518,213.2591,271.1553,31.1552,1355.2135
다사625489,318.2672,373.3103,20.3984,46.52,296.229,62.9404,257.5992,1375.2644999999998,361.9018,279.7532,24.8932,33.8511,265.6976,68.8506,240.5938,1275.5412999999999,411.24,415.3885,13.6999,54.2116,384.208,62.1132,168.8722,1509.7334
다사625490,59.3882,115.4249,145.584,109.6132,464.2602,343.1747,50.1973,1287.6425000000002,53.5058,161.5992,127.8361,115.767,419.2441,469.5718,62.2126,1409.7366,65.1596,59.976,183.2447,136.4699,675.2808,318.3866,69.0356,1507.5531999999998
다사625491,68.8958,94.8593,203.1743,441.8438,99.069,347.0067,460.0654,1714.9143,48.1544,133.2385,288.2966,547.7224,74.9929,283.2229,326.7391,1702.3668,65.1231,91.0542,202.1305,281.5309,79.6926,483.912,507.3991,1710.8424
다사625492,333.0731,264.2145,354.2688,249.0416,465.2892,93.0084,367.4676,2126.3632,239.7195,258.9912,490.586,152.3494,299.812,53.4439,352.9382,1847.8401999999999,485.1153,368.8076,192.6448,367.4056,596.0908,128.3019,295.8465,2434.2125
다사625493,303.7706,115.8211,433.6094,157.9358,442.5402,280.9086,350.7315,2085.3172,387.8828,168.7366,332.7146,224.7069,380.1816,202.6918,393.729,2090.6432999999997,408.8711,119.2557,311.9432,210.4337,369.491,333.3302,320.3686,2073.6935000000003
다사625494,192.0742,447.2309,105.0051,481.7858,306.3235,222.5563,390.0948,2145.0706,222.1883,255.0848,147.5658,510.4713,456.49,202.54,404.2654,2198.6056,274.0448,239.4937,139.9714,604.9101,203.2355,143.7731,496.2164,2101.6450000000004
다사625495,171.7922,475.7951,499.5574,111.6373,435.0658,183.3962,50.6657,1927.9097000000002,105.2909,587.4563,659.786,142.9159,425.9121,118.8241,66.8904,2107.0757,175.1059,607.3151,537.3122,100.5313,283.4144,105.9768,32.2818,1841.9375000000002
다사625496,481.4091,256.5716,416.8183,105.5176,116.7435,156.2475,115.8567,1649.1643,654.465,184.8831,391.074,133.3836,147.641,187.993,67.474,1766.9136999999998,540.3981,327.989,577.3101,150.7121,91.9077,147.3011,78.2899,1913.908
다사625497,298.6131,9.5845,155.1971,93.9799,396.8053,103.7095,164.4793,1222.3687,242.6735,8.7343,90.1898,92.2756,388.4744,64.2361,155.3031,1041.8868,248.1538,5.7674,146.7908,81.477,334.6272,133.2348,168.1811,1118.2321
다사625498,41.3258,45.06,74.0985,267.1509,441.2072,130.3671,398.6005,1397.81,28.2108,43.1085,109.5616,171.9307,557.721,78.8896,474.0994,1463.5216,35.7948,28.6765,42.3463,141.813,586.0406,97.9844,351.153,1283.8086
다사625499,289.187,360.3977,80.7708,215.7492,494.8932,293.6485,484.0803,2218.7266999999997,278.4522,262.5306,67.707,212.7412,459.1982,258.0415,267.2569,1805.9276,423.2467,536.446,76.7124,232.8235,518.7906,355.7178,549.9047,2693.6417
다사625500,265.232,191.6566,143.7802,236.4758,133.6646,297.1136,442.9907,1710.9135000000003,267.5352,184.1206,196.0225,235.0696,120.5616,357.826,340.0455,1701.181,271.8981,192.4878,186.7654,243.4995,190.5278,422.5401,305.8407,1813.5593999999999
다사625501,381.6342,127.7158,359.8862,386.8256,394.6167,469.3742,387.764,2507.8167000000003,383.3449,158.0897,534.7832,208.314,385.6578,489.5975,528.1848,2687.9719,505.2943,162.2839,518.4316,400.3482,416.5673,695.7661,512.6466,3211.338
다사625502,7.5838,376.2918,107.1202,116.0476,332.6408,408.8896,182.9447,1531.5185000000001,10.5997,227.544,81.8592,101.9636,458.6452,567.7974,253.9757,1702.3847999999998,7.0099,450.6151,90.0197,162.6303,172.8093,444.0197,157.7508,1484.8548
다사625503,485.5747,352.8096,318.2998,440.2899,482.7723,54.4523,335.4578,2469.6564,711.5906,277.2313,207.8106,394.7053,605.6993,76.522,462.262,2735.8211,613.3658,301.6611,410.0703,648.8192,641.6537,77.9907,190.6706,2884.2313999999997
다사625504,44.2085,218.7425,267.1481,70.3288,182.7924,444.479,401.6599,1629.3591999999999,38.2636,282.1168,357.2803,75.8394,137.0239,410.746,493.4251,1794.6951,47.8886,269.6425,275.3915,96.6441,146.2952,598.195,438.5312,1872.5881
다사625505,324.3747,258.5366,170.005,192.165,449.6717,107.7058,446.2649,1948.7237,208.0457,156.4636,111.4381,194.3553,601.707,130.9519,616.5611,2019.5227,174.5438,244.5006,245.7946,285.7646,640.11,127.711,435.181,2153.6056
다사625506,283.3492,28.5233,69.5982,364.6959,400.2323,223.6586,244.4924,1614.5499000000002,155.4231,36.0159,76.8831,348.9986,520.1139,304.7663,340.0052,1782.2061,327.571,21.4444,98.0462,310.4259,246.5489,246.9951,312.5324,1563.5639
다사625507,293.0947,387.7869,151.0913,146.5381,453.7862,374.4425,106.6937,1913.4334000000001,424.9644,411.5088,192.6942,154.9166,550.7372,315.7138,56.3706,2106.9056,314.3069,347.2981,188.231,143.1006,663.9533,369.6521,132.2664,2158.8084000000003
다사625508,197.7804,391.0693,218.6182,155.6589,489.4884,44.2672,61.1793,1558.0617,158.9005,326.6809,167.7689,111.9422,555.1799,40.4843,74.5867,1435.5434000000002,252.9434,465.8286,292.7994,142.7776,338.0708,22.6965,55.6489,1570.7651999999998
다사625509,343.1102,75.423,402.0455,11.4328,132.8002,354.5161,489.1289,1808.4567,326.7545,108.1202,491.097,12.6059,180.3365,385.658,444.6773,1949.2494,409.8986,80.3097,207.881,6.2604,126.908,328.268,563.3952,1722.9209
다사625510,371.2763,154.694,118.5062,248.3394,90.7423,357.0988,236.3744,1577.0314,293.3604,195.5075,160.1868,157.8832,59.5354,217.2602,169.0089,1252.7424,518.4851,187.4246,76.4828,187.036,129.6129,227.8861,353.2816,1680.2091
다사625511,147.137,246.6731,476.697,442.7022,9.5054,349.3106,124.8551,1796.8804,114.2707,281.3462,420.0264,268.148,13.9948,259.8553,179.4572,1537.0985999999998,201.6701,266.0615,592.9815,445.7162,12.7828,400.5472,126.4499,2046.2092
다사625512,370.3931,313.1767,29.95,73.7741,476.7216,491.8792,486.7117,2242.6064,552.9363,195.5869,33.1246,51.8245,244.5211,667.8161,651.4981,2397.3076,457.7699,166.9538,32.5585,108.4822,565.2459,263.6741,399.728,1994.4124
다사625513,349.7618,441.2493,231.1822,200.1211,287.3194,357.9824,10.9103,1878.5265,426.5048,633.904,185.9166,182.4725,230.5511,362.3514,14.8219,2036.5222999999999,329.569,380.1389,298.8609,200.6437,288.8531,218.5814,13.6347,1730.2817000000002
다사625514,427.953,407.0851,29.852,242.8487,413.8367,274.5532,86.0137,1882.1424000000002,545.0985,397.3524,18.1992,318.3264,255.0884,224.7196,84.1074,1842.8919000000003,232.7546,237.4016,24.5155,204.1267,565.4619,383.4968,94.2815,1742.0385999999999
다사625515,15.4344,186.9418,68.1948,226.4012,278.1301,179.8047,318.8771,1273.7841,12.2724,122.2931,69.7058,269.7811,194.8806,156.2383,305.8669,1131.0382,11.7642,131.3246,71.7466,336.01,307.926,259.2623,297.4147,1415.4484
다사625516,20.6083,365.2647,132.4553,19.9242,153.8841,142.9604,87.7335,922.8305,24.0926,299.4994,145.9398,22.6704,92.2462,179.3984,113.0389,876.8857,27.6861,185.8046,83.1396,28.0488,106.5485,82.7651,110.0469,624.0396000000001
다사625517,417.6375,305.6024,488.468,50.8559,258.1295,7.1189,188.0011,1715.8133,350.9622,380.9675,344.3815,34.5035,304.7214,8.2691,113.2251,1537.0303,482.3652,160.5319,656.843,75.3478,210.4857,10.1781,103.4616,1699.2133000000001
다사625518,62.8538,349.4012,2.5221,299.0528,286.035,301.6695,204.6447,1506.1791,70.9996,200.9211,3.5781,221.7726,311.7305,282.2106,237.4779,1328.6904000000002,33.0002,426.4517,3.005,396.3181,249.244,349.519,301.216,1758.754
다사625519,330.9417,351.9487,21.7173,376.456,385.6838,242.1498,397.4251,2106.3224,291.7996,333.1437,21.6249,315.8917,222.2862,151.8995,347.817,1684.4626,447.3876,448.7493,12.1332,282.3993,343.9921,138.331,432.4661,2105.4586
다사625520,345.0294,57.4412,353.9183,168.9735,24.4792,183.1466,467.4126,1600.4008,424.2949,32.6894,297.824,138.6516,19.6081,127.5861,555.2788,1595.9329,219.5262,57.2215,381.886,165.7309,25.0468,267.942,260.939,1378.2924
다사626475,24.7309,321.3629,80.7285,244.5932,87.2727,477.8524,247.0676,1483.6082000000001,29.1864,204.2898,53.0568,176.2799,91.1313,596.6964,165.494,1316.1346,24.1526,354.1302,95.1774,284.3632,94.6783,422.589,242.4673,1517.558
다사626476,138.4223,187.6343,219.2179,456.9717,158.2068,427.8977,442.7844,2031.1351,200.039,114.5358,124.815,573.4756,222.7144,373.7328,519.9653,2129.2779,122.6227,241.5426,215.4424,275.8964,138.4246,263.9876,480.2985,1738.2148000000002
다사626477,261.6323,131.4921,171.7085,257.4378,111.4154,304.0595,405.0386,1642.7842,283.1732,157.2414,199.502,209.025,65.5163,387.8583,345.4592,1647.7754,331.0803,144.7142,99.2242,381.6099,57.1442,251.7829,596.4496,1862.0052999999998
다사626478,115.4789,215.3516,315.1066,225.9014,210.9661,28.0532,351.0963,1461.9541,112.9691,237.2996,198.5478,222.9165,268.4317,34.0161,267.9083,1342.0891,136.5379,187.8713,439.0146,184.7448,193.7919,16.9634,477.1403,1636.0642
다사626479,392.7688,146.3679,371.708,37.7075,214.3154,346.2238,408.403,1917.4944,445.7907,172.9499,309.4402,51.3556,215.7275,393.0245,389.7643,1978.0527000000002,566.5349,132.3787,255.5527,42.0072,144.6847,344.6681,449.3858,1935.2120999999997
다사626480,247.3934,371.3915,86.3433,350.4669,16.434,276.5109,169.5729,1518.1129,287.8078,431.2038,70.8978,499.8598,22.9521,272.7932,103.0038,1688.5183,124.5365,550.9694,80.6473,412.8005,18.2523,213.3674,124.0441,1524.6175000000003
다사626481,286.9989,9.4909,210.0827,336.1899,170.2627,489.8042,489.9811,1992.8104,305.987,12.2408,143.4784,490.5387,127.8665,657.9453,700.6458,2438.7025000000003,191.7564,13.6003,206.8482,438.4265,236.0477,468.0625,473.4192,2028.1608
다사626482,389.8004,120.1284,187.7762,467.9334,385.1107,211.3644,12.9226,1775.0361,451.592,77.8708,163.9798,496.6619,541.5342,139.8824,13.8248,1885.3459000000003,256.6757,82.9079,190.8457,279.2492,258.4352,240.5686,15.8217,1324.504
다사626483,492.5099,170.1933,463.0354,321.8522,4.3148,86.0903,319.1559,1857.1518000000003,504.1276,142.5985,452.5921,190.4113,3.6848,69.4241,188.9759,1551.8142999999998,273.4442,241.2515,315.7437,206.3559,3.0367,74.6546,375.0191,1489.5057000000002
다사626484,272.744,424.3477,357.5597,342.9934,394.0911,83.0452,132.5556,2007.3367,363.5184,549.9474,425.7907,315.4392,516.942,70.6723,116.7671,2359.0771000000004,275.8826,576.8535,211.3016,261.7588,339.2401,54.0945,155.9471,1875.0782000000002
다사626485,140.917,31.981,169.594,61.247,482.0467,70.88,115.9823,1072.648,92.4805,31.2383,202.7263,31.132,704.3368,82.6576,150.865,1295.4365,131.5506,46.8453,164.2608,66.2208,291.9438,100.8397,130.2981,931.9591
다사626486,59.3107,247.9491,230.4714,211.7562,451.8959,181.6491,393.9162,1776.9486000000002,70.4276,296.5013,217.8715,204.9113,519.184,97.0055,347.7302,1753.6314,61.9071,228.5489,335.3941,197.0966,514.8343,182.4788,568.5585,2088.8183
다사626487,365.9692,496.0729,260.4574,112.8633,294.1826,234.5975,379.861,2144.0039,403.0503,315.7463,287.7024,150.6552,264.3192,267.9667,339.9191,2029.3591999999999,204.3264,406.0918,372.6183,116.9421,197.8556,309.3889,378.7876,1986.0106999999998
다사626488,464.4844,30.8223,296.922,220.8791,438.7672,17.0407,414.8494,1883.7651,372.8782,31.5031,226.4245,330.1812,347.0183,12.0393,307.5114,1627.556,644.2807,37.4756,245.4561,258.3716,292.3082,20.4932,564.4794,2062.8648000000003
다사626489,321.2402,447.3915,111.3527,324.3491,277.6538,272.2631,350.5012,2104.7516000000005,328.8944,350.9549,62.7596,316.5731,377.5568,278.816,411.0419,2126.5967,398.7924,378.9616,59.5452,178.2785,336.6638,335.4693,347.3039,2035.0146999999997
다사626490,95.6404,179.6798,160.6174,98.4418,309.9622,416.6181,366.0227,1626.9823999999999,117.8231,164.1477,185.3261,64.2973,303.9807,394.7187,332.9351,1563.2287,133.0454,210.0585,96.6385,144.5998,265.0935,494.3174,481.584,1825.3371
다사626491,122.4207,234.8927,134.8023,361.9064,116.6419,324.5162,195.5872,1490.7674,168.2058,167.6466,75.6385,253.5198,173.0173,213.1165,247.0173,1298.1618,98.5778,268.8946,114.2671,247.965,93.543,334.4637,284.0736,1441.7848000000001
다사626492,342.0503,48.2396,399.2108,73.9588,358.2791,308.1265,378.7016,1908.5667000000003,495.9772,35.8706,506.7253,49.2389,275.8171,190.5122,246.5825,1800.7238000000002,451.0866,34.9865,340.2569,105.9185,187.7373,409.5771,294.5633,1824.1262
다사626493,465.8104,10.2465,402.3892,356.5576,457.3035,29.043,241.2847,1962.6349,307.6585,14.2045,425.5021,367.3738,653.4132,31.38,185.3658,1984.8979000000002,252.636,13.5465,477.1273,402.0121,440.6437,26.4842,177.342,1789.7918000000002
다사626494,173.9292,400.5975,246.2877,453.0754,497.7829,71.5735,221.7484,2064.9946,101.3159,600.5505,312.0945,298.9566,452.7788,37.6631,145.1342,1948.4936,93.4963,389.9242,262.4112,289.3607,357.077,36.6667,168.2702,1597.2062999999998
다사626495,171.5428,334.2162,105.5402,331.3887,439.0253,79.7587,391.1947,1852.6666000000002,93.4596,298.1061,134.6623,359.0947,282.1771,84.2471,472.9179,1724.6648,203.4054,393.6213,62.837,339.4114,257.399,41.0176,268.1628,1565.8545000000001
다사626496,138.6558,65.9092,285.128,262.5149,346.4985,449.2592,291.6834,1839.649,202.7992,80.5921,142.9254,276.9826,247.1792,588.1762,228.5843,1767.239,146.223,79.0612,414.4449,233.2595,323.7203,359.7,277.3817,1833.7906000000003
다사626497,249.0117,326.8257,346.0475,32.8386,125.6709,127.2282,374.8631,1582.4857000000002,132.5511,187.2315,292.5683,21.9357,188.3712,130.1957,325.4684,1278.3219,271.9793,232.6621,490.2975,26.9368,143.6076,166.1515,543.7504,1875.3852000000002
다사626498,124.744,98.117,38.1744,425.3976,177.2362,489.1348,374.1804,1726.9844,185.1385,61.4579,19.1484,351.1083,145.1733,522.8758,470.3806,1755.2828,80.8169,121.3567,27.7445,261.5176,243.4219,348.336,319.1717,1402.3653
다사626499,374.3116,130.2392,117.5392,131.6863,204.9351,10.2533,264.9263,1233.8909999999998,541.2176,82.2097,127.9984,171.3626,103.1901,11.5133,188.6376,1226.1293,429.9748,108.957,91.3444,92.7515,286.5838,7.1629,301.1171,1317.8915
