GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사624481,223.8794,216.8371,361.7669,285.2025,188.4203,336.926,272.9193,1885.9515,155.6835,251.0992,467.1395,419.6848,120.3763,388.0007,246.464,2048.448,118.7774,112.5016,387.2819,179.4286,217.7252,218.2961,286.9204,1520.9311999999998
다사624482,134.6381,385.0723,29.5548,430.1406,342.1678,343.6245,329.7224,1994.9205000000002,100.4513,368.7851,43.9553,633.009,297.7732,263.7945,454.492,2162.2604,132.7993,313.7991,44.3295,497.496,366.425,250.197,279.1412,1884.1871
다사624483,421.6965,419.5152,311.558,21.7846,297.6308,487.6938,86.397,2046.2759,573.9066,347.7502,366.9161,23.1275,440.0715,373.336,112.4337,2237.5416,564.5857,489.2018,329.5992,32.0891,292.8184,644.4895,71.1435,2423.9272
다사624484,418.5733,29.5911,191.8409,77.901,2.3804,453.1853,9.3043,1182.7763,591.9745,35.2834,232.9438,101.6761,3.4422,370.5029,11.1385,1346.9614000000001,324.3156,30.7279,257.8424,77.9903,2.9594,478.2128,4.6607,1176.7091
다사624485,234.8586,423.4333,409.3288,349.0253,478.9417,103.6685,132.7046,2131.9608,306.7043,567.225,541.7311,228.4216,653.0971,145.9087,167.4898,2610.5775999999996,293.439,564.7858,491.4764,401.0073,556.7308,68.3318,128.6596,2504.4307
다사624486,285.0287,237.9183,310.6579,322.7765,388.7929,431.3328,276.4462,2252.9532999999997,167.5482,125.1256,163.1723,340.7731,253.608,293.298,239.1322,1582.6574,349.2736,197.1806,266.7584,450.0138,474.4881,323.347,237.1968,2298.2583
다사624487,178.0127,360.7144,193.1982,52.5712,348.787,346.5142,33.7233,1513.5210000000002,112.5513,458.3499,110.2681,32.4234,337.3847,282.4771,39.1491,1372.6036000000001,134.2047,198.8797,122.0489,67.7009,489.8629,456.7224,17.9337,1487.3532
다사624488,243.2937,80.1857,342.8034,414.092,355.7025,400.7122,266.3267,2103.1162,153.1366,100.5925,456.9095,548.9755,283.3349,350.7824,285.8676,2179.599,218.7705,40.9482,390.4124,421.1143,276.688,373.0758,303.3546,2024.3638
다사624489,109.4803,340.4877,331.0656,182.8832,202.4735,262.6115,357.0405,1786.0423,111.5322,385.3798,259.2531,209.0435,282.6615,317.355,187.4798,1752.7049,68.03,458.9115,489.6866,133.9105,115.9221,152.6977,372.9413,1792.0997
다사624490,27.6345,28.2465,269.659,30.0585,134.8763,149.4947,489.2728,1129.2423,15.3686,34.4403,273.9082,19.4822,127.8622,189.9317,635.5698,1296.563,35.1953,24.1928,185.1774,41.4122,162.8004,192.5295,503.6657,1144.9733
다사624491,235.1196,173.799,309.7904,400.4326,454.2036,318.5314,409.4359,2301.3125,337.2878,217.1574,230.7369,261.3123,342.0866,404.8513,254.8561,2048.2884000000004,117.7909,125.7826,308.3204,295.0435,310.2847,321.6497,335.7417,1814.6135
다사624492,90.4975,188.1984,458.0073,343.7178,236.7572,76.6502,152.7896,1546.618,61.2566,224.5975,500.2341,347.0947,254.1463,56.7537,209.7077,1653.7906,113.3128,263.6232,336.3052,482.8033,302.7205,56.7256,96.8751,1652.3656999999998
다사624493,361.2887,152.9128,438.1824,337.0393,245.9596,145.8263,426.9063,2108.1154,361.3449,210.1386,478.6963,226.7347,310.6207,115.1585,384.6342,2087.3279,478.918,177.7794,250.4207,318.2313,305.749,212.7984,252.2741,1996.1709
다사624494,92.1069,362.6086,25.3855,212.2572,138.6694,286.8978,190.904,1308.8294,108.5139,461.4204,14.4178,220.1789,149.9548,161.7143,119.025,1235.2251,88.0297,298.5009,20.2776,269.7084,114.583,372.3807,214.4271,1377.9074
다사624495,16.1883,277.4786,385.3346,303.9212,250.0111,253.6083,275.7463,1762.2884000000001,16.8607,284.8854,527.8773,351.1429,213.2751,304.7412,334.9888,2033.7714,20.6989,350.8961,220.3751,249.364,169.6973,241.2721,406.2876,1658.5911
다사624496,111.2969,433.1598,90.9207,408.9343,382.2131,145.7745,71.1994,1643.4986999999999,91.2441,358.7515,50.026,428.6351,421.8781,93.6876,64.4786,1508.7009999999998,132.7179,371.6831,93.2643,273.2315,327.2532,200.788,71.3773,1470.3153000000002
다사624497,346.5747,469.0428,190.2622,307.5007,185.6702,82.3221,70.2535,1651.6262000000002,389.7743,468.8283,143.4492,348.6721,142.061,113.1403,47.5478,1653.473,354.8628,448.5005,150.5287,239.1259,127.1931,77.7212,51.2844,1449.2165999999997
다사624498,46.8596,384.9256,360.4461,326.0399,189.16,379.702,349.7813,2036.9144999999999,62.144,497.3316,289.8114,442.5951,108.3725,492.9613,501.2448,2394.4607,51.2594,306.3056,503.2417,245.9112,133.365,398.2295,348.2495,1986.5619000000002
다사624499,161.4219,267.4452,218.627,426.6076,443.2783,469.2991,334.9118,2321.5908999999997,226.1088,368.4652,167.5866,331.3176,502.9052,540.7025,393.8313,2530.9172,177.1767,173.7113,213.6411,572.2374,399.0705,434.4125,350.7544,2321.0038999999997
다사624500,236.7602,499.9912,404.258,337.5872,211.7061,491.8395,81.0236,2263.1657999999998,140.7278,491.0227,256.3886,281.8441,251.1099,468.0822,106.9246,1996.0999000000002,284.7757,402.925,336.3537,269.4692,306.0836,526.329,111.2977,2237.2339
다사624501,89.1849,123.2035,247.9226,170.6581,23.8422,486.9215,455.0311,1596.7639,89.8344,106.8032,312.6061,138.5434,29.7927,357.9496,232.7795,1268.3089,70.1414,164.5014,293.5292,232.8202,14.0257,640.6044,426.8932,1842.5155
다사624502,314.6121,114.6444,493.6037,287.3043,87.1463,177.1207,110.2653,1584.6968000000002,195.5319,144.9245,637.8123,307.9773,65.569,137.2386,93.7941,1582.8477,164.5271,152.3646,425.7638,285.2555,104.5685,233.2569,129.4463,1495.1827000000003
다사624503,490.997,379.7734,485.5836,306.4423,393.8257,84.5939,427.1801,2568.3959999999997,563.0455,528.0288,431.4527,320.5609,529.8391,65.8671,549.0766,2987.8707,632.4588,264.6305,275.9762,322.4545,470.4377,125.6629,290.8987,2382.5193
다사624504,471.1912,134.1923,455.799,311.2759,107.0545,424.8116,386.9101,2291.2346,552.8459,180.6049,554.7779,423.9491,125.6673,338.9042,337.9455,2514.6948,639.6189,159.0028,636.7948,384.388,149.7881,353.3641,537.1533,2860.1099999999997
다사624505,374.4812,337.0353,372.658,241.0153,280.6772,46.902,287.8552,1940.6242000000002,526.8736,341.0136,203.731,237.0282,397.873,48.8374,169.2862,1924.643,491.4682,241.3651,230.4796,124.0068,336.2662,56.3232,345.0564,1824.9655
다사624506,414.8443,18.0972,224.1414,415.0896,239.193,125.6693,98.7131,1535.7479,500.9174,26.8202,198.6375,407.0791,282.4432,122.6255,55.4355,1593.9584,453.8224,23.4201,191.5994,364.2591,190.867,89.5633,49.8447,1363.3760000000002
다사624507,160.3038,117.356,322.5731,200.026,208.4709,148.6017,269.1012,1426.4327,132.8844,129.2247,318.0261,295.4487,262.899,116.0382,148.3235,1402.8446,178.1942,175.2527,299.0327,217.3841,254.8328,182.5237,253.2444,1560.4646
다사624508,489.8218,73.3075,363.5542,58.0707,492.7208,378.5418,269.0709,2125.0877,519.1004,107.1431,342.9043,33.2587,385.9037,405.6324,161.2963,1955.2388999999998,334.2068,93.3959,381.4315,59.1016,627.5471,412.7714,305.6748,2214.1291
다사624509,454.9855,423.6101,41.5612,492.8868,497.2608,42.6941,460.0303,2413.0288,630.671,252.4528,47.3519,382.102,365.7537,26.7985,326.9192,2032.0491000000002,281.7909,238.7528,38.9757,698.9726,385.4414,34.7952,539.838,2218.5666
다사624510,201.3108,131.0983,416.2847,479.2627,285.8349,257.3854,180.7405,1951.9173,158.8758,91.1441,288.612,382.0817,256.4117,218.5678,210.7068,1606.3999000000001,143.4356,174.7463,366.953,558.5889,149.2744,201.8498,96.6973,1691.5453
다사624511,395.1875,80.3057,475.3851,202.1005,128.4098,24.0262,452.962,1758.3768,332.799,81.8545,707.4085,288.811,104.7039,33.7418,287.5942,1836.9128999999998,462.2827,83.1642,411.6631,193.6153,117.7292,31.0062,373.3452,1672.8058999999998
다사624512,265.0552,69.5671,471.9864,195.759,52.653,158.3328,295.8212,1509.1747,321.3773,48.0088,673.0391,239.5132,65.3722,175.0638,437.7334,1960.1078,132.5528,84.8793,563.7015,222.9797,66.6348,104.8487,268.857,1444.4538
다사624513,100.9611,190.6046,142.6919,497.9239,335.8431,318.1952,271.1468,1857.3665999999998,93.6227,172.8736,114.775,505.6117,223.9852,205.927,152.9198,1469.7150000000001,123.0088,141.8598,121.0906,589.844,387.5197,274.6724,178.3622,1816.3575
다사624514,136.4849,459.5125,277.936,325.357,340.433,493.5843,414.0246,2447.3323,193.8485,464.8975,376.1538,202.9484,337.1467,492.8282,618.5686,2686.3917,187.2635,294.0445,282.1716,238.1158,428.0429,612.0453,510.528,2552.2116
다사624515,454.3559,173.0409,349.7915,406.8738,482.0214,405.4494,372.6978,2644.2307,362.718,192.4046,414.7248,421.2403,433.3861,589.3075,281.493,2695.2743,467.7228,192.6167,501.3147,488.2113,396.9594,292.3959,475.8917,2815.1125
다사624516,37.7975,122.0783,98.6042,0.1026,448.7549,389.207,256.6637,1353.2082,41.4845,128.6754,118.2516,0.0723,442.2153,404.2845,290.5658,1425.5494,23.4808,166.4045,139.8591,0.0871,558.9161,342.9085,166.1394,1397.7955000000002
다사624517,204.5733,468.5524,291.4336,303.7388,384.5899,244.1635,426.7143,2323.7658,182.2372,421.7889,420.9569,364.3952,516.261,257.3797,583.3812,2746.4001,219.8645,260.8446,223.9346,317.8939,287.1661,231.7192,305.7632,1847.1861
다사624518,223.2038,482.0741,145.5171,106.7029,448.521,242.0562,236.3521,1884.4272,111.8742,605.7165,116.9347,108.7045,318.6131,146.6439,147.0935,1555.5804,206.1631,337.9634,112.4011,113.0148,253.906,321.9476,314.7555,1660.1515
다사625476,138.5176,152.921,288.665,340.6601,289.4526,135.9617,390.8885,1737.0665000000001,178.8095,186.5321,259.8966,224.1168,208.8584,118.2209,502.8884,1679.3227000000002,87.423,222.7078,359.2711,278.5245,193.4157,69.3623,226.9991,1437.7035
다사625477,32.4292,164.3172,171.8654,145.4521,452.8349,121.6156,162.4707,1250.9851,26.5398,188.2935,218.2784,210.9697,465.7697,177.2634,104.5994,1391.7139000000002,17.2425,178.3846,205.1554,193.9737,589.1809,121.0348,184.2017,1489.1736
다사625478,285.543,213.9456,125.8273,487.5734,31.5579,418.7192,448.8692,2012.0356000000002,347.9553,263.8191,175.8013,526.5464,20.6971,318.0042,248.8443,1901.6677000000002,218.6133,204.958,140.9638,246.78,33.0779,347.8355,403.4541,1595.6826
다사625479,476.0511,214.4364,253.4229,493.9539,42.6235,139.849,229.4677,1849.8044999999997,441.3924,145.1983,376.3062,610.275,38.8771,195.4507,340.2117,2147.7113999999997,315.7145,129.8184,314.3463,604.4594,37.2029,70.0241,294.5825,1766.1481
다사625480,81.1501,422.9292,26.2648,250.6915,478.2285,282.6213,260.9542,1802.8396000000002,98.4828,247.4959,31.0552,361.2805,361.1294,406.9821,134.187,1640.6129,47.9246,595.1393,32.4027,352.3234,320.0928,407.2028,286.6359,2041.7214999999999
다사625481,441.8817,268.6068,395.7183,351.3528,330.6923,135.64,40.0155,1963.9074,255.9133,309.4085,572.5064,494.0168,195.1324,75.3658,49.7555,1952.0986999999998,273.131,389.558,524.9319,476.0549,485.0976,79.4716,57.8296,2286.0746
다사625482,471.9383,217.2618,212.3897,342.5183,370.28,166.6678,294.999,2076.0549,363.3361,257.554,216.8157,356.3526,354.2235,110.7614,333.8253,1992.8686,471.7171,190.2981,117.475,228.7764,277.4964,93.0743,191.8593,1570.6966
다사625483,36.2268,51.2489,444.9141,206.5176,102.5609,455.5289,93.5185,1390.5157,28.8086,57.3474,330.1497,125.7283,80.1757,296.9099,112.3931,1031.5127,24.327,60.6873,660.8515,221.3504,125.2113,473.0124,102.8885,1668.3284
다사625484,489.003,216.0022,280.2318,47.9905,54.2419,486.1225,443.5082,2017.1000999999999,711.3558,177.0632,232.0528,40.1884,57.4392,704.4367,561.7126,2484.2487,337.3034,129.9139,171.8208,30.2803,72.6517,658.2522,396.9935,1797.2158
다사625485,168.0768,374.9074,340.9949,441.965,443.4851,106.3924,37.3459,1913.1675,89.3457,286.4633,212.0415,492.9382,639.4273,142.3342,55.478,1918.0282,161.267,216.7488,191.959,433.8882,442.637,127.5509,32.4675,1606.5184
다사625486,100.3279,370.1988,291.7469,337.9226,360.3817,417.2932,486.841,2364.7120999999997,145.0405,291.1468,190.2041,379.2581,389.7813,294.1206,333.1821,2022.7335,57.2057,378.475,342.848,431.4646,475.6632,574.0209,476.1928,2735.8702
다사625487,484.9505,219.5165,431.881,380.4219,257.6851,437.5868,113.8783,2325.9201,316.6159,277.418,400.6225,421.7466,205.9027,559.614,84.4952,2266.4149,385.5204,274.963,376.0765,569.9281,262.8994,611.407,105.9577,2586.7521
다사625488,135.8726,74.3167,96.7769,218.5484,98.0196,231.5806,160.9568,1016.0716,188.2626,97.4608,68.1362,126.3436,73.1766,335.0852,216.1462,1104.6111999999998,113.9236,110.1515,79.5195,293.5829,60.543,282.57,155.8512,1096.1417000000001
다사625489,459.0679,302.2733,99.4555,12.7455,391.4673,193.6057,268.5058,1727.121,580.0479,173.7153,104.7096,10.1288,318.9547,154.3188,251.8184,1593.6935000000003,346.7288,228.5358,106.7042,15.7216,527.2708,115.7552,225.8102,1566.5266000000001
다사625490,350.3578,20.0665,81.8704,119.7484,442.1986,170.4012,200.7369,1385.3798000000002,302.8533,21.043,91.1698,67.7595,312.6118,187.6037,270.6716,1253.7127,212.3696,17.9706,74.4527,117.2235,287.9945,87.2498,110.8477,908.1084000000001
다사625491,91.7241,3.9255,140.7418,202.8397,206.5754,253.1911,109.1966,1008.1942,60.0705,4.7642,120.3945,282.0739,202.5628,175.0366,118.6156,963.5181,119.219,3.6553,162.8801,267.4141,135.2168,165.1515,107.5556,961.0924000000001
다사625492,140.9617,84.3437,450.4833,460.5958,425.2995,488.5566,16.2501,2066.4907000000003,80.328,79.6914,668.2818,501.359,569.199,294.0067,19.7763,2212.6422,174.3424,68.833,437.1179,495.0098,468.6897,421.6291,15.4546,2081.0765
다사625493,150.6908,168.112,362.7409,493.9584,341.9694,341.5003,336.6017,2195.5735,208.3996,122.1097,403.5045,649.3632,495.9852,240.3459,358.4213,2478.1294,139.2696,171.9526,477.4988,413.9432,234.315,466.6465,337.0224,2240.6481
다사625494,1.9051,485.0712,100.9205,361.1802,479.6846,43.438,317.8446,1790.0442000000003,1.5696,310.7226,135.5088,322.8931,590.7101,52.6824,349.1212,1763.2078,1.97,391.465,139.2363,309.0699,428.0558,42.4691,464.9202,1777.1863
다사625495,86.8194,278.3403,39.3689,461.0595,360.4863,258.6118,333.3709,1818.0571,108.3223,248.2318,30.336,297.3933,363.383,195.4651,287.0246,1530.1561,89.4287,323.0427,44.9819,440.4641,263.5878,185.8801,362.0552,1709.4405000000002
다사625496,434.9853,304.9431,284.3459,343.36,188.2959,88.2031,284.4117,1928.545,259.5076,261.139,212.7833,297.2079,154.936,57.5213,319.3902,1562.4853,531.4111,444.7205,219.9174,313.6817,162.7541,96.5579,289.3334,2058.3761000000004
다사625497,365.4741,136.3485,317.6626,107.189,447.9426,307.2461,53.9769,1735.8398000000002,284.8263,172.5236,417.1806,98.5393,226.5057,271.7793,27.9804,1499.3352,437.0019,140.2719,380.852,134.1315,594.5839,251.9108,34.2216,1972.9736
다사625498,198.351,213.9062,381.2534,266.9859,1.2953,14.2337,112.1085,1188.1340000000002,242.0636,281.2607,570.1909,255.5129,1.2373,17.1642,135.15,1502.5796,161.5188,299.5435,540.7315,296.6089,1.6029,10.051,138.4979,1448.5545
다사625499,119.4734,289.4768,466.3257,349.5876,249.6391,367.6217,212.9699,2055.0942,119.1071,244.7517,368.5993,371.686,219.6902,270.0853,195.0023,1788.9218999999998,160.8827,277.1961,367.3798,227.2597,271.9784,272.0584,145.9977,1722.7527999999998
다사625500,352.1955,234.7981,124.9203,387.5265,103.797,50.8713,62.7824,1316.8911,452.2884,126.4775,152.2003,409.674,54.3281,50.7396,61.8174,1307.5252999999998,326.4006,190.6402,75.1565,447.5342,144.6274,61.2105,50.701,1296.2704
다사625501,252.6551,494.0304,422.4682,327.1431,331.928,404.7522,154.1855,2387.1625,242.8908,412.81,333.1642,458.2817,277.7882,293.6057,178.6435,2197.1841,204.1275,422.12,574.1324,394.8493,406.0539,444.7262,90.5892,2536.5985
다사625502,111.3932,421.734,413.1463,322.3984,180.7804,118.6679,167.7906,1735.9107999999999,111.9578,219.6047,353.7678,264.7819,268.5164,154.5146,185.8958,1559.039,109.0581,374.0204,326.1221,408.228,215.4835,98.8658,87.317,1619.0949
다사625503,73.7598,23.084,146.0797,122.4045,412.5704,242.5071,431.3575,1451.7630000000001,86.9615,12.1088,103.9999,179.9441,459.8834,138.2421,484.0212,1465.161,62.476,26.0109,182.3383,123.3234,325.8113,300.4845,537.3974,1557.8418000000001
다사625504,126.303,301.1223,161.5658,88.1107,43.6227,389.0723,122.8781,1232.6748999999998,125.5356,253.4858,138.7557,115.0026,26.102,516.2759,93.2803,1268.4379,102.8769,232.1247,213.4343,77.1532,26.0091,529.3448,165.0863,1346.0292999999997
다사625505,69.6125,464.4719,194.2044,411.368,43.1168,218.1377,365.8316,1766.7429,48.8725,414.9451,214.4306,510.2395,22.2736,325.5781,371.239,1907.5784,98.6443,573.9217,290.2705,392.8191,62.4258,322.0949,268.9802,2009.1565
다사625506,459.8506,377.7456,373.7717,16.4673,211.2004,270.1697,81.6178,1790.8230999999998,444.3562,192.5328,342.6283,11.5466,147.6639,342.2775,106.8682,1587.8735000000001,666.94,273.8763,237.6891,18.6319,129.7828,189.9769,58.0794,1574.9764
다사625507,287.4483,409.2644,316.4335,370.5088,386.5788,4.2652,285.4443,2059.9433,311.7827,469.1148,265.4594,427.4,227.4081,5.3505,366.6573,2073.1728,416.8966,265.755,431.8035,338.187,409.0738,2.9874,372.4119,2237.1152
다사625508,194.1631,350.9917,237.2999,318.1766,114.6319,113.6621,149.7478,1478.6731000000002,129.5509,332.3034,174.6339,433.6329,158.6629,105.3567,95.9123,1430.053,189.2505,190.1738,134.5347,354.6162,133.7631,129.5847,148.7987,1280.7217
다사625509,137.1754,43.5369,283.8703,35.3273,272.8867,298.7834,11.5633,1083.1433,99.9926,38.5215,260.9602,52.747,398.6395,288.2809,15.9638,1155.1055,171.2916,33.279,352.7243,48.5366,395.4359,390.2554,6.3089,1397.8317
다사625510,233.1518,51.4916,393.8289,367.9821,126.8883,119.5147,133.0444,1425.9017999999999,182.8739,28.0601,407.8071,487.4668,100.5346,145.4888,125.1301,1477.3614,249.9804,44.3372,279.3662,448.4945,90.9545,171.0709,73.1995,1357.4032
다사625511,100.7743,239.6134,267.0575,339.9563,321.5325,133.3423,43.2067,1445.483,79.5732,336.7873,183.9641,273.5795,252.2171,128.6178,62.7929,1317.5319,147.3439,202.5059,259.0975,170.0715,468.2624,187.5427,23.38,1458.2039000000002
다사625512,374.0957,50.9199,16.0822,495.1096,249.8909,426.0563,38.0258,1650.1804,467.7765,48.2384,11.4419,658.6429,370.024,241.1609,38.5744,1835.8590000000002,267.3002,33.6193,19.6412,472.9726,268.1794,600.8476,27.7906,1690.3509000000001
다사625513,430.7679,198.257,279.9502,178.149,333.001,79.3722,160.4632,1659.9605,386.5356,134.9639,259.8542,94.8397,197.2552,97.2739,194.6179,1365.3403999999998,452.0271,169.3769,189.7812,171.4157,255.2343,81.513,83.9285,1403.2767
다사625514,112.8028,373.8179,131.957,325.1774,74.2254,384.6589,455.6766,1858.316,145.5393,385.1054,105.3645,452.3714,102.6982,211.449,591.4506,1993.9784,166.0137,457.1511,124.6128,249.9433,91.8217,548.6228,248.6676,1886.8329999999999
다사625515,85.5155,82.8583,181.908,462.2461,45.9341,274.5273,135.3771,1268.3663999999999,120.5785,52.9565,181.2852,691.0315,48.7245,233.5114,125.9047,1453.9923000000003,103.9654,67.5077,182.926,470.3519,68.7722,203.1603,170.9746,1267.6581
다사625516,119.5604,321.1966,115.7359,465.9783,405.4463,469.5642,454.8844,2352.3661,151.649,347.2198,83.2432,674.9669,554.9562,464.9927,344.462,2621.4898,120.3962,391.6452,114.8378,547.857,283.8052,607.5916,401.1092,2467.2421999999997
다사625517,219.4525,109.447,187.8465,176.917,186.0972,117.6441,483.5634,1480.9677,299.7665,85.0446,219.277,194.3861,236.8832,124.8147,657.2802,1817.4523,125.3071,133.6278,145.5546,112.3752,220.751,117.6636,459.4453,1314.7246
다사625518,213.9687,240.3474,179.7789,222.5897,326.5051,239.6214,324.2168,1747.028,226.2631,264.8756,175.3312,234.9982,358.9594,120.7164,165.7174,1546.8613,190.8656,193.4806,212.4866,221.8134,355.571,287.4794,375.0208,1836.7174
다사625519,71.9713,421.1136,306.8944,244.8381,355.8815,412.2532,175.2356,1988.1877,78.0134,373.4985,175.9126,314.3003,336.8166,476.8826,152.6427,1908.0666999999999,97.9754,556.9614,292.0741,225.9491,204.1132,394.1606,253.5545,2024.7883
다사625520,448.5196,203.1791,452.3022,97.3147,362.8292,389.9898,23.0345,1977.1691,306.6931,275.9232,263.2018,51.4054,204.4603,465.1886,24.013,1590.8854,397.717,301.3325,490.2847,96.1004,543.9958,444.7519,16.1401,2290.3224000000005
다사626475,274.2165,59.5432,39.5499,470.0038,142.2928,167.6978,436.9868,1590.2907999999998,174.5041,57.2626,25.3833,295.1472,107.6803,210.2724,649.7458,1519.9957,392.6299,70.0481,54.5404,425.798,173.002,180.0822,635.8177,1931.9182999999998
다사626476,487.7609,375.9352,248.9704,422.2748,368.2778,460.5397,487.5093,2851.2681000000002,603.2888,442.9907,223.0907,416.1422,373.2855,371.4343,701.0087,3131.2409,434.4533,403.7904,307.0105,536.1328,431.8134,422.6732,532.6409,3068.5144999999998
다사626477,293.5654,261.5187,412.1864,232.4279,116.919,30.1195,475.3434,1822.0803,310.2319,177.0681,380.194,117.9191,75.6789,34.8024,315.0061,1410.9005,169.2885,378.847,241.4989,341.8513,161.1468,16.5592,365.0051,1674.1968
다사626478,107.2295,47.5008,379.1064,438.7035,151.5617,98.7143,376.5084,1599.3246000000001,84.2818,28.8575,554.5936,422.9767,172.9858,96.6384,298.2459,1658.5797000000002,91.7104,33.774,399.519,277.9809,224.6114,131.5531,432.936,1592.0848
다사626479,98.7011,422.225,71.249,212.8254,107.975,276.1886,107.2049,1296.3690000000001,118.2793,215.3658,60.0333,272.5539,159.7701,312.1733,110.2441,1248.4198000000001,99.3854,258.3307,55.2609,186.8197,72.7538,146.1173,80.9277,899.5954999999999
다사626480,446.2431,150.965,246.4753,138.2066,198.0786,270.3764,248.8542,1699.1992000000002,535.523,147.7306,211.7039,129.4035,147.9521,329.2508,310.8483,1812.4121999999998,250.379,120.7066,232.2762,104.5897,118.6474,206.23,343.078,1375.9069
다사626481,33.2634,29.2537,397.3423,136.8124,76.6597,90.7523,30.6819,794.7657000000002,37.2714,25.1213,343.9654,99.2549,46.3743,96.7571,38.4457,687.1901,24.0486,33.153,557.5078,189.8641,66.5252,61.837,23.5204,956.4561
다사626482,476.5306,264.6678,304.9235,430.3005,249.3074,377.5109,372.8881,2476.1288000000004,427.9703,213.9585,255.5858,612.2358,177.6187,242.0649,360.2286,2289.6626,704.2693,210.7005,334.0621,593.3808,275.0096,477.2652,437.1684,3031.8558999999996
다사626483,296.5619,484.9868,443.1049,316.8908,328.3886,230.3206,314.9993,2415.2529,427.7639,621.5929,344.9102,357.7989,282.7862,187.9778,188.7182,2411.5481,211.0765,648.5727,222.3766,397.5667,383.2501,125.0352,171.361,2159.2388
다사626484,244.9862,41.1371,134.9102,53.079,336.3069,10.4813,217.4632,1038.3639,198.2499,55.7752,69.2624,39.9424,294.854,11.0585,133.1017,802.2441000000001,137.3122,55.9072,68.166,34.9037,350.2952,7.615,305.0061,959.2054
다사626485,382.0671,214.5605,15.4636,355.1522,387.6967,19.9195,492.6802,1867.5398,459.354,143.4481,15.4147,365.3418,247.5781,29.0541,538.6532,1798.844,236.6915,133.4151,19.152,472.5291,540.1291,22.8138,550.1688,1974.8993999999998
다사626486,131.7676,460.6985,340.5396,346.2504,106.8006,255.6177,247.9443,1889.6187,167.453,436.8258,287.464,460.9114,99.5587,232.9253,235.1078,1920.2459999999999,152.8097,307.8356,248.7088,285.9885,124.7145,257.7991,341.6156,1719.4717999999998
다사626487,283.0529,100.0259,151.5257,492.1395,64.1853,140.0335,431.5005,1662.4633000000003,242.6065,128.6708,84.6065,258.7014,75.1306,73.8424,523.9673,1387.5255,270.4668,102.5777,136.9238,399.5656,63.1337,86.0625,347.9178,1406.6479
다사626488,194.9179,332.0588,443.6072,254.7086,295.4802,244.825,155.7021,1921.2998,193.9397,430.2148,607.9001,196.3089,265.0021,304.3642,108.2109,2105.9406999999997,264.3823,245.2521,652.2426,196.0339,225.4405,197.2668,115.167,1895.7851999999998
다사626489,431.1569,369.7826,207.3769,454.59,127.9272,317.8524,174.7658,2083.4518,410.476,452.7276,287.4483,383.9141,159.6932,258.1775,207.2646,2159.7013,358.0092,505.7095,216.0702,450.6807,109.2986,298.8184,103.3088,2041.8954
다사626490,459.8507,114.6539,15.3489,33.4042,135.7061,77.7354,451.0139,1287.7131,679.6883,165.0778,13.0339,39.5941,166.468,84.7249,494.3654,1642.9524000000001,457.5893,117.7047,22.1997,35.2959,79.978,94.6751,369.3598,1176.8025
다사626491,452.8465,65.721,340.2196,451.256,61.4702,142.3833,159.9548,1673.8513999999998,558.8883,72.2585,191.9766,474.8158,60.5787,205.7007,162.3408,1726.5594,322.5019,57.9217,453.4959,604.9046,55.2916,171.1238,162.8939,1828.1334
다사626492,247.5164,339.0789,291.4461,365.8096,404.7606,105.5916,10.4827,1764.6859,165.8379,342.7809,400.8412,215.5478,284.178,84.7692,10.1124,1504.0674000000001,212.5905,223.157,255.8044,338.3829,246.1811,123.6999,15.2252,1415.0410000000002
다사626493,57.2005,312.4271,268.3124,361.6892,327.9535,215.4537,185.7675,1728.8039,47.7289,190.4032,240.8129,441.3288,352.0201,177.2479,209.1494,1658.6912000000002,77.4937,257.0498,144.5287,408.6563,424.0679,295.3382,110.4306,1717.5651999999998
다사626494,120.0,136.1011,311.6812,49.8753,468.6959,455.4959,76.6063,1618.4557,170.7625,136.1807,437.5949,48.6839,307.52,328.0481,97.3191,1526.1091999999999,109.9986,105.4063,324.2288,48.2723,558.3635,519.9188,73.4349,1739.6231999999998
다사626495,33.9752,443.5441,135.7879,330.4121,256.3028,295.9881,27.8947,1523.9049000000002,22.0234,577.9194,74.4607,404.0509,322.4253,334.9181,29.8916,1765.6893999999998,48.3901,299.5759,174.4366,309.4753,135.2327,203.3415,29.2857,1199.7377999999999
다사626496,325.8921,376.806,235.7355,199.2286,466.0612,355.6492,477.2775,2436.6501,245.2621,422.7428,140.9564,292.909,571.8561,292.9472,656.1474,2622.821,418.104,537.9365,169.9905,185.2547,378.9647,340.949,578.2822,2609.4816
다사626497,107.9173,298.5318,265.9279,5.1744,419.569,276.4908,368.2631,1741.8743,142.6297,159.9543,163.2095,6.5162,565.5375,177.8959,383.1134,1598.8565,88.1633,315.293,259.0262,7.4982,292.6654,350.9489,362.7425,1676.3375
다사626498,184.9917,207.7988,456.4642,16.5576,24.9081,73.3384,272.8523,1236.9110999999998,97.9177,137.0358,592.8834,20.3315,35.4982,69.4281,212.6453,1165.74,143.5046,241.4856,613.0548,15.7145,18.7403,51.5195,208.5991,1292.6184
